occupants,lighting_interior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures,hot_water_showers
0.2,0.118,0.118,0,0,0,0,0.337,0.579,0.0685,0.643,0,0.144,0
0.2,0.116,0.116,0,0,0,0,0.337,0.579,0.0725,0.5,0,0.0722,0
0.4,0.181,0.181,0,0,0,0,0.253,0.596,0.148,0,0,0.433,0
0.2,0.115,0.115,0,0,0,0,0.337,0.579,0.0927,0,0,0.0722,0
0.4,0.181,0.181,0,0,0,0,0.253,0.608,0.183,0,0,0.18,0
0.6,0.251,0.251,0,0,0,0,0.168,0.66,0.279,0,0,0.0361,0
0.6,0.267,0.267,0.983,0,0,0,0.168,0.687,0.288,0,0,0.216,0
1,0.397,0.397,0.183,0,0,0,0.0842,0.742,0.445,0,0,0.108,0
1,0.505,0.505,0,0,0,0,0.0842,0.729,0.584,0,0,0.216,0
0.8,0.636,0.636,0,0,0,0,0.0842,0.705,0.685,0,0,0.216,0
0.8,0.714,0.714,0,0,0,0,0.0842,0.655,0.633,0,0,0,0
0.8,0.378,0.378,0,0,0,0,0.168,0.595,0.305,0,0,0,0
1,0.169,0.169,0,0,0,0,0.168,0.567,0.143,0,0,0.0361,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.144,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0
1,0.0495,0.0495,0.233,0,0,0,0.421,0.562,0.0181,0,0,0,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0
1,0.123,0.123,0,0,0,0,0.337,0.576,0.0334,0,0,0.132,0.193
1,0.125,0.125,0,0,0,0,0.337,0.579,0.0457,0,0,0,0
1,0.274,0.274,0.733,0.0333,0,0,0.168,0.613,0.131,0.0558,0,0,0
0.8,0.267,0.267,0.433,1,0,0,0.168,0.613,0.155,0.45,0,0.0361,0
0.2,0.118,0.118,0,0.2,0,0,0.337,0.579,0.0685,0,0,0.289,0
0.2,0.116,0.116,0,0,0,0,0.337,0.579,0.0725,0,0,0.0722,0
0.2,0.115,0.115,0,0.283,0,0,0.337,0.579,0.083,0.258,0,0.144,0
0.2,0.115,0.115,0,0.7,0,0,0.337,0.579,0.0927,0.62,0,0.325,0
0.4,0.181,0.181,0,0,0,0,0.253,0.608,0.183,0.672,0,0.0361,0
0.6,0.251,0.251,0,0,0,0,0.168,0.66,0.279,0,0,0.108,0
0.6,0.267,0.267,0,0,0,0,0.168,0.687,0.288,0,0,0.108,0
0.8,0.397,0.397,0.467,0,0,0,0.0842,0.742,0.445,0,0,0.0361,0
0.8,0.505,0.505,0,0,0,0,0.0842,0.729,0.584,0,0,0.108,0
0.8,0.489,0.489,0.233,0,0,0,0.168,0.669,0.519,0,0,0.0722,0
0.8,0.548,0.548,0,0,0,0,0.168,0.632,0.479,0,0,0.144,0
0.8,0.269,0.269,0,0,0,0,0.253,0.584,0.209,0,0,0.415,0.165
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.277,0.299
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0502,0.0502,0,0,0,0,0.337,0.56,0.0175,0,0,0,0
1,0.0677,0.0677,0,0,0,0,0.337,0.56,0.0206,0,0,0,0
0.8,0.162,0.162,0,0,0,0,0.253,0.571,0.035,0,0,0.065,0.0948
0.6,0.123,0.123,0.233,0,0,0,0.337,0.576,0.0303,0,0,0.214,0.154
0.6,0.201,0.201,0,0,0,0,0.253,0.596,0.0526,0,0,0.244,0.199
0.6,0.199,0.199,0,0,0,0,0.253,0.596,0.0605,0,0,0.0361,0
0.6,0.194,0.194,0,0,0,0,0.253,0.596,0.0666,0,0,0.0361,0
0.6,0.256,0.256,0,0,0,0,0.168,0.613,0.101,0,0,0.108,0
0.4,0.182,0.182,0,0,0,0,0.253,0.596,0.0763,0,0,0.0361,0
0.4,0.181,0.181,0,0,0,0,0.253,0.596,0.0851,0,0,0.361,0
0.2,0.115,0.115,0,0,0,0,0.337,0.579,0.0527,0,0,0.0722,0
0.4,0.181,0.181,0,0,0,0,0.253,0.608,0.0991,0,0,0.397,0
0.6,0.251,0.251,0,0,0,0,0.168,0.66,0.174,0,0,0.18,0
0.6,0.195,0.195,0,0,0.5,0,0.253,0.645,0.147,0,0.288,0.0722,0
0.8,0.31,0.31,0,0,0.533,0.492,0.168,0.697,0.283,0,0.393,0.419,0.296
0.8,0.391,0.391,0,0,0,0,0.168,0.687,0.394,0,0.243,0.166,0.137
0.8,0.489,0.489,0,0,0,0,0.168,0.669,0.485,0,0.1,0.0769,0.112
1,0.88,0.88,0.233,0,0,0,0,0.679,0.756,0,0,0.0785,0.115
1,0.269,0.269,0,0,0,0,0.253,0.584,0.192,0,0,0.0361,0
1,0.0894,0.0894,0,0,0,0,0.337,0.563,0.0522,0,0,0.18,0
1,0.0644,0.0644,0,0,0,0,0.337,0.56,0.0289,0,0,0,0
1,0.0545,0.0545,0,0,0,0,0.337,0.56,0.0206,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.337,0.56,0.0166,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0677,0.0677,0,0,0,0,0.337,0.56,0.0206,0,0,0.196,0.06
0.6,0.106,0.106,0.233,0,0,0,0.337,0.566,0.0254,0,0,0.0722,0
0.8,0.123,0.123,0,0,0,0,0.337,0.576,0.0303,0,0,0,0
0.6,0.125,0.125,0.233,0,0,0,0.337,0.579,0.0342,0,0,0,0
0.4,0.199,0.199,0,0,0,0,0.253,0.596,0.0605,0,0,0.0722,0
0.4,0.194,0.194,0,0,0,0,0.253,0.596,0.0666,0,0.0754,0.0722,0
0.4,0.187,0.187,0,0,0.75,0,0.253,0.596,0.0728,0,0.659,0.0722,0
0.4,0.182,0.182,0.233,0,0.533,0.492,0.253,0.596,0.0763,0,0.281,0.253,0
0.4,0.181,0.181,0,0,0,0,0.253,0.596,0.0851,0,0.429,0.0722,0
0.4,0.181,0.181,0,0,0,0,0.253,0.596,0.0895,0,0.459,0.0361,0
0.4,0.181,0.181,0,0,0,0,0.253,0.608,0.0991,0,0.404,0.256,0.216
0.6,0.184,0.184,0,0,0,0,0.253,0.627,0.121,0,0,0.387,0.564
0.6,0.195,0.195,0,0,0,0,0.253,0.645,0.147,0,0,0.0361,0
0.8,0.31,0.31,0,0,0,0,0.168,0.697,0.283,0,0,0.216,0
0.8,0.391,0.391,0,0.233,0,0,0.168,0.687,0.394,0.688,0,0.108,0
1,0.636,0.636,0,0.733,0,0,0.0842,0.705,0.641,0.705,0,0.108,0
0.8,0.548,0.548,0,0.75,0,0,0.168,0.632,0.46,0.255,0,0.216,0
0.8,0.269,0.269,0,0,0,0,0.253,0.584,0.192,0,0,0.144,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0361,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0502,0.0502,0,0,0,0,0.337,0.56,0.0175,0,0,0,0
1,0.0677,0.0677,0.233,0,0,0,0.337,0.56,0.0206,0,0,0.0695,0.101
1,0.162,0.162,0,0,0,0,0.253,0.571,0.035,0,0,0.178,0.26
0.8,0.197,0.197,0,0,0,0,0.253,0.59,0.0447,0,0,0.275,0.124
0.6,0.201,0.201,0.233,0,0,0,0.253,0.596,0.0526,0,0,0.082,0.12
0.6,0.274,0.274,0,0.233,0,0,0.168,0.613,0.0828,0.253,0.168,0.216,0
0.6,0.267,0.267,0,0,0.767,0.339,0.168,0.613,0.092,0.377,0.445,0.108,0
0.6,0.256,0.256,0,0,0,0.661,0.168,0.613,0.101,0,0.0957,0.0722,0
0.8,0.315,0.315,0.233,0,0,0,0.0842,0.631,0.137,0,0,0.18,0
0.4,0.181,0.181,0,0,0,0,0.253,0.596,0.0851,0,0,0.0722,0
0.4,0.181,0.181,0,0,0,0,0.253,0.596,0.0895,0,0,0.448,0.285
0.4,0.181,0.181,0,0,0,0,0.253,0.608,0.0991,0,0,0,0
0.4,0.184,0.184,0.233,0,0,0,0.253,0.627,0.121,0,0,0.144,0
0.4,0.195,0.195,0,0,0,0,0.253,0.645,0.147,0,0.00435,0.18,0
0.2,0.136,0.136,0,0,0.75,0,0.337,0.607,0.105,0,0.504,0.108,0
0.6,0.391,0.391,0,0,0.283,0.746,0.168,0.687,0.394,0,0.449,0.0361,0
0.8,0.636,0.636,0,0,0,0,0.0842,0.705,0.641,0,0.249,0.0722,0
0.8,0.714,0.714,0,0,0,0,0.0842,0.655,0.608,0,0,0.132,0.0874
1,0.378,0.378,0,0,0,0,0.168,0.595,0.28,0,0,0.187,0.22
1,0.0894,0.0894,0,0,0,0,0.337,0.563,0.0522,0,0,0.27,0.341
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
0.8,0.0495,0.0495,0.467,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.162,0.162,0.233,0,0,0,0.253,0.571,0.035,0,0,0.154,0.172
0.8,0.27,0.27,0,0,0,0,0.168,0.604,0.0591,0,0,0.302,0.441
0.4,0.201,0.201,0,0,0,0,0.253,0.596,0.0526,0,0,0,0
0.2,0.124,0.124,0,0,0,0,0.337,0.579,0.0382,0,0,0.144,0
0.4,0.194,0.194,0,0,0,0,0.253,0.596,0.0666,0,0,0.108,0
0.2,0.118,0.118,0,0,0,0,0.337,0.579,0.0443,0,0,0.0722,0
0.2,0.116,0.116,0,0,0,0,0.337,0.579,0.0461,0,0,0,0
0.4,0.181,0.181,0,0,0,0,0.253,0.596,0.0851,0,0,0.0361,0
0.4,0.181,0.181,0,0,0,0,0.253,0.596,0.0895,0,0,0.416,0.292
0.2,0.115,0.115,0,0,0,0,0.337,0.585,0.0575,0,0,0.289,0
0.2,0.117,0.117,0,0,0,0,0.337,0.594,0.0685,0,0,0.108,0
0.2,0.122,0.122,0,0,0,0,0.337,0.604,0.0812,0,0,0.0722,0
0.6,0.31,0.31,0,0.233,0,0,0.168,0.697,0.283,0.668,0,0.108,0
0.6,0.391,0.391,0.467,0,0,0,0.168,0.687,0.394,0.318,0,0.0361,0
0.6,0.489,0.489,0,0,0,0,0.168,0.669,0.485,0,0,0.0361,0
1,0.88,0.88,0,0,0,0,0,0.679,0.756,0,0,0.253,0
1,0.378,0.378,0,0,0,0,0.168,0.595,0.28,0,0,0.435,0.204
1,0.0894,0.0894,0,0,0,0,0.337,0.563,0.0522,0,0,0.101,0.0948
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0361,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.218,0.218,0.233,0,0,0,0.168,0.576,0.0446,0,0,0.104,0.152
0.8,0.27,0.27,0,0,0,0,0.168,0.604,0.0591,0,0,0.215,0.313
0.6,0.201,0.201,0,0,0,0,0.253,0.596,0.0526,0,0,0.174,0.253
0.2,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
0.2,0.122,0.122,0,0,0,0,0.337,0.579,0.0412,0,0,0.108,0
0.4,0.187,0.187,0.433,0,0,0,0.253,0.596,0.0728,0,0,0.18,0
0.4,0.182,0.182,0.267,0,0,0,0.253,0.596,0.0763,0,0,0.144,0
0.4,0.115,0.115,0,0,0,0,0.337,0.579,0.0505,0,0,0.0361,0
0.6,0.181,0.181,0,0,0,0,0.253,0.596,0.0895,0,0,0.0361,0
0.6,0.181,0.181,0.183,0,0,0,0.253,0.608,0.0991,0,0,0.0361,0
0.4,0.117,0.117,0.05,0,0,0,0.337,0.594,0.0685,0,0,0.144,0
0.6,0.267,0.267,0,0.233,0,0,0.168,0.687,0.212,0.585,0,0.0722,0
0.8,0.397,0.397,0,0,0,0,0.0842,0.742,0.372,0.614,0,0.18,0
0.8,0.505,0.505,0,0,0,0,0.0842,0.729,0.52,0.695,0,0.0722,0
0.8,0.636,0.636,0,0,0,0,0.0842,0.705,0.641,0.424,0,0.253,0
0.8,0.714,0.714,0,0,0,0,0.0842,0.655,0.608,0,0,0.211,0.15
0.8,0.378,0.378,0,0,0,0,0.168,0.595,0.28,0,0,0.322,0.312
1,0.129,0.129,0,0,0,0,0.253,0.565,0.0886,0,0,0.0722,0
1,0.0644,0.0644,0,0,0,0,0.337,0.56,0.0338,0,0,0.0361,0
1,0.0545,0.0545,0,0,0,0,0.337,0.56,0.0242,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.337,0.56,0.0198,0,0,0.0361,0
1,0.0495,0.0495,0,0,0.55,0,0.337,0.56,0.018,0,0.372,0,0
1,0.0495,0.0495,0,0,0.483,0.627,0.421,0.562,0.0181,0,0,0,0
1,0.0495,0.0495,0,0,0,0.119,0.421,0.562,0.0181,0,0,0.0722,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.108,0
0.8,0.125,0.125,0,0,0,0,0.337,0.579,0.0457,0,0,0,0
0.8,0.199,0.199,0,0,0,0,0.253,0.596,0.0935,0,0,0.227,0.332
0.8,0.339,0.339,0,0,0,0,0.0842,0.631,0.2,0,0,0,0
0.6,0.256,0.256,0,0,0,0,0.168,0.613,0.169,0,0,0.0722,0
0.6,0.182,0.182,0.467,0,0,0,0.253,0.596,0.127,0,0,0.144,0
0.4,0.115,0.115,0,0,0,0,0.337,0.579,0.083,0,0,0.0361,0
0.4,0.115,0.115,0,0,0,0,0.337,0.579,0.0927,0,0,0.0361,0
0.4,0.115,0.115,0,0,0,0,0.337,0.585,0.101,0,0,0.0361,0
0.4,0.184,0.184,0,0,0,0,0.253,0.627,0.192,0,0,0.135,0.144
0.6,0.267,0.267,0.467,0,0,0,0.168,0.687,0.288,0,0,0.873,0.274
0.8,0.397,0.397,0,0,0,0,0.0842,0.742,0.445,0,0,0.384,0.455
0.6,0.391,0.391,0,0,0,0,0.168,0.687,0.442,0,0,0.421,0.298
0.6,0.489,0.489,0,0,0,0,0.168,0.669,0.519,0,0,0.216,0
0.6,0.548,0.548,0,0,0,0,0.168,0.632,0.479,0,0,0.325,0
0.8,0.378,0.378,0,0,0,0,0.168,0.595,0.305,0,0,0.22,0.121
1,0.129,0.129,0,0,0,0,0.253,0.565,0.101,0,0,0.0361,0
1,0.0792,0.0792,0,0,0,0,0.253,0.559,0.0495,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.0361,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.101,0.147
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0
0.8,0.124,0.124,0,0,0,0,0.337,0.579,0.0558,0,0,0.0722,0
0.8,0.267,0.267,0,0,0,0,0.168,0.613,0.155,0,0,0,0
0.8,0.256,0.256,0,0,0,0,0.168,0.613,0.169,0,0,0,0
0.6,0.182,0.182,0,0,0,0,0.253,0.596,0.127,0,0,0.0361,0
0.4,0.115,0.115,0,0,0,0,0.337,0.579,0.083,0,0,0.144,0
0.4,0.115,0.115,0,0,0,0,0.337,0.579,0.0927,0,0,0.144,0
0.6,0.181,0.181,0,0,0,0,0.253,0.608,0.183,0,0,0.18,0
0.8,0.319,0.319,0,0,0,0,0.0842,0.692,0.366,0,0,0.216,0
0.6,0.267,0.267,0,0,0,0,0.168,0.687,0.288,0,0,0.289,0
0.8,0.397,0.397,0.233,0.483,0,0,0.0842,0.742,0.445,0.504,0,0.0361,0
0.8,0.505,0.505,0,0,0,0,0.0842,0.729,0.584,0.597,0,0.0722,0
0.8,0.636,0.636,0,0,0,0,0.0842,0.705,0.685,0.613,0,0.577,0
0.8,0.548,0.548,0,0,0,0,0.168,0.632,0.479,0.545,0,0.108,0
0.8,0.269,0.269,0,0,0,0,0.253,0.584,0.209,0.478,0,0.386,0.142
1,0.169,0.169,0,0,0,0,0.168,0.567,0.143,0.372,0,0.269,0.34
1,0.0792,0.0792,0,0,0,0,0.253,0.559,0.042,0,0,0.224,0.327
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.108,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0.5,0,0.421,0.562,0.0159,0,0.384,0.0891,0.13
1,0.27,0.27,0.233,0,0.783,0.322,0.168,0.604,0.0591,0,0.768,0.114,0.167
1,0.352,0.352,0,0,0,0.424,0.0842,0.631,0.0893,0,0.38,0,0
1,0.274,0.274,0,0,0,0,0.168,0.613,0.0828,0,0.816,0,0
1,0.339,0.339,0.233,0,0,0,0.0842,0.631,0.117,0,0.438,0.108,0
0.8,0.325,0.325,0,0.233,0,0,0.0842,0.631,0.13,0.195,0.204,0.253,0
0.8,0.315,0.315,0,0.5,0.25,0,0.0842,0.631,0.137,0.391,0.43,0.289,0
0.8,0.312,0.312,0,0,0.783,0.322,0.0842,0.631,0.154,0,0.233,0.108,0
0.6,0.247,0.247,0,0,0,0.424,0.168,0.613,0.126,0,0.564,0.325,0
0.6,0.247,0.247,0,0,0,0,0.168,0.632,0.141,0,0.412,0.0361,0
0.6,0.251,0.251,0.183,0,0,0,0.168,0.66,0.174,0,0.107,0.0361,0
0.6,0.267,0.267,0.05,0,0.75,0,0.168,0.687,0.212,0,0.0841,0.144,0
0.8,0.397,0.397,0,0.483,0.533,0.576,0.0842,0.742,0.372,0.431,0.135,0.0722,0
0.8,0.505,0.505,0,0.75,0,0.424,0.0842,0.729,0.52,0.527,0.481,0.35,0.142
1,0.489,0.489,0,0,0,0,0.168,0.669,0.485,0.726,0.468,0.0722,0
1,0.382,0.382,0,0,0,0,0.253,0.608,0.312,0.166,0,0.211,0.0968
1,0.269,0.269,0,0,0,0,0.253,0.584,0.192,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0361,0
1,0.0644,0.0644,0,0,0,0,0.337,0.56,0.0289,0,0,0.0361,0
1,0.0545,0.0545,0,0,0,0,0.337,0.56,0.0206,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.337,0.56,0.0166,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0509,0.0509,0,0,0,0,0.253,0.559,0.0192,0,0,0.0361,0
1,0.0859,0.0859,0,0,0,0,0.253,0.559,0.0253,0,0,0.18,0
1,0.162,0.162,0,0,0,0,0.253,0.571,0.035,0,0,0.111,0.163
0.8,0.27,0.27,0,0,0,0,0.168,0.604,0.0591,0,0,0.289,0.421
0.6,0.201,0.201,0,0,0,0,0.253,0.596,0.0526,0,0.171,0.218,0.16
0.4,0.199,0.199,0.7,0,1,0,0.253,0.596,0.0605,0,0.545,0.358,0.102
0.4,0.194,0.194,0,0,0.283,0.492,0.253,0.596,0.0666,0,0.51,0.0361,0
0.4,0.187,0.187,0,0,0,0,0.253,0.596,0.0728,0,0.117,0,0
0.4,0.182,0.182,0.233,0,0,0,0.253,0.596,0.0763,0,0,0.0361,0
0.6,0.247,0.247,0,0,0,0,0.168,0.613,0.12,0,0,0.18,0
0.6,0.247,0.247,0,0,0,0,0.168,0.613,0.126,0,0,0,0
0.6,0.181,0.181,0,0,0.25,0,0.253,0.608,0.0991,0,0.464,0.108,0
0.6,0.251,0.251,0.183,0,0.783,0.322,0.168,0.66,0.174,0,0.0957,0.0722,0
0.8,0.34,0.34,0.283,0,0,0.169,0.0842,0.729,0.277,0,0,0.0722,0
0.8,0.397,0.397,0,0.233,0,0,0.0842,0.742,0.372,0.186,0,0.168,0.193
0.8,0.505,0.505,0.233,0.25,0,0,0.0842,0.729,0.52,0.624,0,0.567,0.178
0.8,0.636,0.636,0,0.233,0,0,0.0842,0.705,0.641,0.716,0,0.22,0.0726
0.8,0.548,0.548,0,0,0,0,0.168,0.632,0.46,0,0,1,0.138
1,0.488,0.488,0,0,0,0,0.0842,0.606,0.369,0,0,0.265,0.334
1,0.169,0.169,0,0,0,0,0.168,0.567,0.125,0,0,0.0486,0.071
1,0.0644,0.0644,0,0,0,0,0.337,0.56,0.0289,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0361,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0.183,0,0,0,0.253,0.559,0.0157,0,0,0,0
0.8,0.0495,0.0495,0.05,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0677,0.0677,0,0,0,0,0.337,0.56,0.0206,0,0,0.175,0.255
1,0.162,0.162,0,0,0,0,0.253,0.571,0.035,0,0,0.282,0.307
0.8,0.123,0.123,0,0,0,0,0.337,0.576,0.0303,0,0,0.161,0.13
0.6,0.125,0.125,0,0.733,0,0,0.337,0.579,0.0342,0.513,0,0.148,0.163
0.4,0.124,0.124,0,0,0,0,0.337,0.579,0.0382,0.696,0,0,0
0.4,0.194,0.194,0,0,0,0,0.253,0.596,0.0666,0.539,0,0.18,0
0.4,0.187,0.187,0,0,0,0,0.253,0.596,0.0728,0.665,0,0.0722,0
0.4,0.182,0.182,0,0,0,0,0.253,0.596,0.0763,0.663,0,0.0361,0
0.4,0.181,0.181,0.233,0,0,0,0.253,0.596,0.0851,0,0,0.144,0
0.4,0.181,0.181,0,0,0,0,0.253,0.596,0.0895,0,0,0.0361,0
0.2,0.115,0.115,0,0,0.5,0,0.337,0.585,0.0575,0,0.122,0.0722,0
0.4,0.184,0.184,0,0,0.533,0.576,0.253,0.627,0.121,0,0,0.0361,0
0.6,0.267,0.267,0.933,0.233,0,0.169,0.168,0.687,0.212,0.555,0,0.0722,0
0.6,0.31,0.31,0.233,0,0,0,0.168,0.697,0.283,0.75,0,0.0361,0
0.6,0.391,0.391,0,0,0,0,0.168,0.687,0.394,0.646,0,0.0722,0
0.8,0.343,0.343,0,0,0,0,0.253,0.633,0.328,0,0,0.0847,0.0183
0.8,0.382,0.382,0,0,0,0,0.253,0.608,0.312,0,0.146,0.383,0.348
1,0.159,0.159,0,0,0.75,0.0847,0.337,0.573,0.104,0,0.301,0.592,0.864
1,0.0894,0.0894,0,0,0.0167,0.407,0.337,0.563,0.0522,0,0,0.255,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.125,0.182
0.8,0.123,0.123,0,0,0,0,0.337,0.576,0.0303,0,0,0.0522,0.0761
0.6,0.201,0.201,0,0,0,0,0.253,0.596,0.0526,0,0,0.0684,0.0997
0.6,0.199,0.199,0,0,0,0,0.253,0.596,0.0605,0,0,0.216,0.314
0.4,0.194,0.194,0,0,0,0,0.253,0.596,0.0666,0,0,0.289,0
0.4,0.187,0.187,0,0,0,0,0.253,0.596,0.0728,0,0,0,0
0.2,0.116,0.116,0,0,0,0,0.337,0.579,0.0461,0,0,0.0722,0
0.4,0.181,0.181,0,0,0,0,0.253,0.596,0.0851,0,0,0.216,0
0.4,0.181,0.181,0,0,0,0,0.253,0.596,0.0895,0,0,0.0361,0
0.4,0.181,0.181,0,0,0,0,0.253,0.608,0.0991,0,0,0,0
0.6,0.251,0.251,0.233,0,0,0,0.168,0.66,0.174,0,0,0.108,0
0.4,0.195,0.195,0,0.233,0,0,0.253,0.645,0.147,0.244,0,0.253,0
0.4,0.223,0.223,0.183,0.25,0,0,0.253,0.652,0.194,0.531,0,0.289,0
0.6,0.391,0.391,0.05,0,0,0,0.168,0.687,0.394,0.608,0,0.144,0
0.6,0.489,0.489,0,0,0,0,0.168,0.669,0.485,0,0,0.0361,0
0.6,0.382,0.382,0,0,0.25,0,0.253,0.608,0.312,0,0.267,0.0722,0
0.6,0.269,0.269,0,0,1,0.0678,0.253,0.584,0.192,0,0.3,0.108,0
0.8,0.0894,0.0894,0,0,0.0333,0.678,0.337,0.563,0.0522,0,0,0.0361,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0722,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0118,0.0173
0.8,0.0677,0.0677,0,0,0,0,0.337,0.56,0.0206,0,0,0.0843,0.123
0.8,0.106,0.106,0,0,0,0,0.337,0.566,0.0254,0,0,0.434,0.633
0.6,0.197,0.197,0,0,0,0,0.253,0.59,0.0447,0,0,0.134,0.195
0.2,0.0495,0.0495,0.233,0,0,0,0.421,0.562,0.0159,0,0,0.0722,0
0.2,0.124,0.124,0,0,0,0,0.337,0.579,0.0382,0,0,0.0722,0
0.2,0.122,0.122,0,0,0,0,0.337,0.579,0.0412,0,0,0.0361,0
0.2,0.118,0.118,0,0,0,0,0.337,0.579,0.0443,0,0,0,0
0.4,0.182,0.182,0,0,0,0,0.253,0.596,0.0763,0,0,0.283,0.202
