occupants,lighting_interior,lighting_exterior,cooking_range,refrigerator,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,clothes_dryer,plug_loads_tv,plug_loads_other,hot_water_fixtures,lighting_garage,lighting_exterior_holiday,ceiling_fan,outage,heating_season,cooling_season,natural_ventilation,water_heater_setpoint
1,0.0578,0.34,0,0.78,0,0,0,0,0,0.0392,0.446,0.0475,0.34,0,0.285,0,1,1,0,125
1,0.0495,0.34,0,0.76,0,0,0,0,0,0.0196,0.442,0.0475,0.34,0,0.285,0,1,1,0,125
1,0.0495,0.331,0,0.74,0,0,0,0,0,0.0152,0.438,0.0949,0.331,0,0.282,0,1,1,0,125
0.667,0.0495,0.304,0,0.72,0,0,0,0,0,0.0239,0.465,0.162,0.304,0,0.258,0,1,1,0,125
0.667,0.0769,0.331,0,0.72,0,0,0,0,0,0.0392,0.446,0.525,0.331,0,0.282,0,1,1,0,125
0.667,0.136,0.396,0,0.76,0,0,0,0,0,0.0631,0.462,0.609,0.396,0,0.304,0,1,1,0,125
0.333,0.0495,0.432,0,0.8,0,0,0,0,0,0.087,0.465,0.121,0.432,0,0.258,0,1,1,0,125
0.333,0.0495,0.313,0,0.82,0,0,0,0,0,0.107,0.465,0,0.313,0,0.258,0,1,1,0,125
0.333,0.157,0.212,0,0.82,0,0,0,0,0,0.126,0.487,0.142,0.212,0,0.242,0,1,1,0,125
0.333,0.153,0.221,0,0.8,0,0,0,0,0,0.141,0.487,0.0949,0.221,0,0.245,0,1,1,0,125
0.333,0.147,0.23,0,0.8,0,0,0,0,0,0.157,0.491,0,0.23,0,0.248,0,1,1,0,125
0.333,0.143,0.221,0,0.84,0,0,0,0.0357,0,0.165,0.495,0,0.221,0,0.245,0,1,1,0,125
0.333,0.142,0.258,0,0.84,0,0,0.574,0.5,0.45,0.187,0.495,0.0949,0.258,0,0.258,0,1,1,0,125
0.333,0.142,0.285,0,0.84,0,0,0.299,0,0,0.198,0.491,0,0.285,0,0.267,0,1,1,0,125
0.333,0.143,0.294,0,0.82,0,0,0,0,0,0.222,0.499,0.0475,0.294,0,0.27,0,1,1,0,125
0,0.0495,0.359,0,0.88,0,0,0,0,0,0.276,0.465,0.19,0.359,0,0.258,0,1,1,0,125
0.333,0.15,0.488,0,0.96,0,0,0,0,0,0.339,0.524,0.246,0.488,0,0.334,0,1,1,0,125
0.333,0.168,0.58,0,1,0,0,0,0,0,0.457,0.528,0.122,0.58,0,0.365,0,1,1,0,125
0.333,0.204,0.616,0.233,0.96,0,0,0,0,0,0.64,0.516,0.665,0.616,0,0.377,0,1,1,0,125
0.667,0.457,0.653,0,0.94,0,0,0,0,0,0.79,0.541,0.343,0.653,0,0.521,0,1,1,0,125
1,0.785,0.635,0,0.92,0,0,0,0,0,0.749,0.555,0.0475,0.635,0,0.635,0,1,1,0,125
1,0.0495,0.543,0,0.88,0,0,0,0,0,0.453,0.465,0,0.543,0,0.258,0,1,1,0,125
1,0.0495,0.46,0,0.82,0,0,0,0,0,0.196,0.465,0.142,0.46,0,0.258,0,1,1,0,125
1,0.0495,0.368,0,0.8,0,0,0,0,0,0.0805,0.465,0,0.368,0,0.258,0,1,1,1,125
1,0.0495,0.34,0,0.78,0,0,0,0,0,0.0392,0.465,0,0.34,0,0.258,0,1,1,1,125
1,0.0495,0.34,0,0.76,0,0,0,0,0,0.0196,0.465,0,0.34,0,0.258,0,1,1,1,125
1,0.0495,0.331,0,0.74,0,0,0,0,0,0.0152,0.465,0,0.331,0,0.258,0,1,1,1,125
1,0.0495,0.304,0,0.72,0,0,0,0,0,0.0239,0.465,0.218,0.304,0,0.258,0,1,1,1,125
1,0.104,0.331,0,0.72,0,0,0,0,0,0.0392,0.426,0.106,0.331,0,0.307,0,1,1,1,125
0.667,0.136,0.396,0,0.76,0,0,0,0,0,0.0631,0.462,0.318,0.396,0,0.304,0,1,1,1,125
0.667,0.277,0.432,0,0.8,0,0,0,0,0,0.087,0.5,0,0.432,0,0.374,0,1,1,1,125
0.333,0.162,0.313,0,0.82,0,0,0,0,0,0.107,0.487,0.091,0.313,0,0.276,0,1,1,1,125
0.333,0.157,0.212,0,0.82,0,0,0,0,0,0.126,0.487,0.334,0.212,0,0.242,0,1,1,1,125
0.333,0.153,0.221,0,0.8,0,0,0,0,0,0.141,0.487,0,0.221,0,0.245,0,1,1,1,125
0.333,0.147,0.23,0,0.8,0,0,0,0,0,0.157,0.491,0.142,0.23,0,0.248,0,1,1,1,125
0.333,0.143,0.221,0,0.84,0,0,0,0,0,0.165,0.495,0.142,0.221,0,0.245,0,1,1,1,125
0.333,0.142,0.258,0,0.84,0.692,0.4,0,0,0,0.187,0.495,0.0475,0.258,0,0.258,0,1,1,1,125
0.333,0.142,0.285,0,0.84,0.0891,0.283,0,0,0,0.198,0.491,0,0.285,0,0.267,0,1,1,1,125
0.333,0.143,0.294,0,0.82,0,0,0,0,0,0.222,0.499,0.254,0.294,0,0.27,0,1,1,1,125
1,0.334,0.359,0.233,0.88,0,0,0,0,0,0.276,0.592,0.241,0.359,0,0.359,0,1,1,1,125
1,0.352,0.488,0,0.96,0,0,0,0,0,0.339,0.641,0.369,0.488,0,0.488,0,1,1,1,125
1,0.405,0.58,0,1,0,0,0,0,0,0.457,0.653,0.168,0.58,0,0.58,0,1,1,1,125
1,0.512,0.616,0,0.96,0,0,0,0,0,0.64,0.616,0.43,0.616,0,0.616,0,1,1,1,125
1,0.661,0.653,0,0.94,0.851,0.4,0,0,0,0.79,0.579,0.195,0.653,0,0.653,0,1,1,1,125
1,0.785,0.635,0,0.92,0,0.517,0,0,0,0.749,0.555,0.0949,0.635,0,0.635,0,1,1,1,125
1,0.224,0.543,0,0.88,0,0,0,0,0,0.453,0.475,0.142,0.543,0,0.353,0,1,1,1,125
1,0.116,0.46,0,0.82,0,0,0,0,0,0.196,0.458,0,0.46,0,0.325,0,1,1,1,125
1,0.0495,0.368,0,0.8,0,0,0,0,0,0.0957,0.465,0,0.368,0,0.258,0,1,1,0,125
1,0.0495,0.34,0,0.78,0,0,0,0,0,0.0479,0.465,0.0475,0.34,0,0.258,0,1,1,0,125
1,0.0495,0.34,0,0.76,0,0,0,0,0,0.0261,0.465,0,0.34,0,0.258,0,1,1,0,125
1,0.0495,0.331,0,0.74,0,0,0,0,0,0.0174,0.465,0,0.331,0,0.258,0,1,1,0,125
1,0.0495,0.304,0,0.72,0,0,0,0,0,0.0239,0.465,0,0.304,0,0.258,0,1,1,0,125
1,0.0495,0.331,0,0.72,0,0,0,0,0,0.0305,0.465,0,0.331,0,0.258,0,1,1,0,125
1,0.0495,0.396,0,0.76,0,0,0,0,0,0.0522,0.465,0,0.396,0,0.258,0,1,1,0,125
1,0.0495,0.432,0,0.8,0,0,0,0,0,0.0936,0.465,0.113,0.432,0,0.258,0,1,1,0,125
1,0.275,0.313,0,0.82,0,0,0.0736,0.536,0.117,0.155,0.508,0.108,0.313,0,0.294,0,1,1,0,125
1,0.264,0.212,0.45,0.82,0,0,0.8,0,0.55,0.205,0.508,0,0.212,0,0.227,0,1,1,0,125
1,0.359,0.221,0.0167,0.8,0,0,0.299,0,0,0.244,0.53,0,0.221,0,0.221,0,1,1,0,125
1,0.343,0.23,0,0.8,0,0,0.498,0,0,0.268,0.542,0,0.23,0,0.23,0,1,1,0,125
1,0.331,0.221,0,0.84,0,0,0.72,0,0,0.287,0.555,0.38,0.221,0,0.221,0,1,1,0,125
0.667,0.235,0.258,0,0.84,0,0,0.414,0,0,0.339,0.525,0.142,0.258,0,0.258,0,1,1,0,125
0.333,0.142,0.285,0,0.84,0,0,0,0,0,0.387,0.491,0,0.285,0,0.267,0,1,1,0,125
0,0.0495,0.294,0,0.82,0,0,0,0,0,0.427,0.465,0.163,0.294,0,0.258,0,1,1,0,125
0.333,0.144,0.359,0,0.88,0,0,0,0,0,0.448,0.507,0.201,0.359,0,0.291,0,1,1,0,125
0.667,0.251,0.488,0,0.96,0,0,0,0,0,0.464,0.582,0.142,0.488,0,0.411,0,1,1,0,125
0.667,0.286,0.58,0,1,0,0,0,0,0,0.546,0.591,0.0475,0.58,0,0.472,0,1,1,0,125
0.667,0.358,0.616,0,0.96,0,0,0,0,0,0.718,0.566,0,0.616,0,0.497,0,1,1,0,125
1,0.661,0.653,0,0.94,0.4,0,0,0,0,0.844,0.579,0.142,0.653,0,0.653,0,1,1,0,125
1,0.785,0.635,0,0.92,0.587,0.217,0,0,0,0.779,0.555,0.142,0.635,0,0.635,0,1,1,0,125
1,0.572,0.543,0,0.88,0.352,0,0,0,0,0.492,0.493,0.343,0.543,0,0.543,0,1,1,0,125
1,0.183,0.46,0,0.82,0,0,0,0,0,0.224,0.451,0.254,0.46,0,0.393,0,1,1,0,125
1,0.0743,0.368,0,0.8,0,0,0,0,0,0.0957,0.454,0.186,0.368,0,0.294,0,1,1,0,125
1,0.0495,0.34,0,0.78,0,0,0,0,0,0.0479,0.465,0.0475,0.34,0,0.258,0,1,1,0,125
1,0.0495,0.34,0,0.76,0,0,0,0,0,0.0261,0.465,0,0.34,0,0.258,0,1,1,0,125
1,0.0495,0.331,0,0.74,0,0,0,0,0,0.0174,0.465,0,0.331,0,0.258,0,1,1,0,125
1,0.0495,0.304,0,0.72,0,0,0,0,0,0.0239,0.465,0,0.304,0,0.258,0,1,1,0,125
1,0.0495,0.331,0,0.72,0,0,0,0,0,0.0305,0.465,0,0.331,0,0.258,0,1,1,0,125
1,0.0495,0.396,0,0.76,0,0,0,0,0,0.0522,0.465,0,0.396,0,0.258,0,1,1,0,125
1,0.0495,0.432,0,0.8,0,0,0,0,0,0.0936,0.465,0.223,0.432,0,0.258,0,1,1,0,125
1,0.162,0.313,0,0.82,0,0,0,0,0,0.155,0.487,0.113,0.313,0,0.276,0,1,1,0,125
1,0.157,0.212,0.233,0.82,0,0,0,0,0,0.205,0.487,0,0.212,0,0.242,0,1,1,0,125
0.667,0.256,0.221,0,0.8,0,0,0,0,0,0.244,0.508,0,0.221,0,0.233,0,1,1,0,125
0.667,0.245,0.23,0,0.8,0,0,0,0,0,0.268,0.517,0.0475,0.23,0,0.239,0,1,1,0,125
1,0.331,0.221,0,0.84,0,0,0,0,0,0.287,0.555,0.237,0.221,0,0.221,0,1,1,0,125
0.667,0.235,0.258,0,0.84,0,0,0,0,0,0.339,0.525,0.0949,0.258,0,0.258,0,1,1,0,125
1,0.328,0.285,0,0.84,0,0,0,0,0,0.387,0.542,0.0475,0.285,0,0.285,0,1,1,0,125
1,0.329,0.294,0,0.82,0,0,0,0,0,0.427,0.567,0.142,0.294,0,0.294,0,1,1,0,125
1,0.334,0.359,0,0.88,0,0,0,0,0,0.448,0.592,0,0.359,0,0.359,0,1,1,0,125
1,0.352,0.488,0,0.96,0,0,0,0,0,0.464,0.641,0.332,0.488,0,0.488,0,1,1,0,125
1,0.405,0.58,0.233,1,0,0,0,0,0,0.546,0.653,0,0.58,0,0.58,0,1,1,0,125
1,0.512,0.616,0,0.96,0,0,0,0,0,0.718,0.616,0.0475,0.616,0,0.616,0,1,1,0,125
1,0.661,0.653,0,0.94,0,0,0,0,0,0.844,0.579,0.142,0.653,0,0.653,0,1,1,0,125
1,0.785,0.635,0,0.92,0,0,0,0,0,0.779,0.555,0.0949,0.635,0,0.635,0,1,1,0,125
1,0.398,0.543,0,0.88,0,0,0,0,0,0.492,0.484,0,0.543,0,0.448,0,1,1,0,125
1,0.183,0.46,0,0.82,0,0,0,0,0,0.224,0.451,0,0.46,0,0.393,0,1,1,0,125
1,0.0743,0.368,0,0.8,0,0,0,0,0,0.0805,0.454,0.0475,0.368,0,0.294,0,1,1,1,125
1,0.0495,0.34,0,0.78,0,0,0,0,0,0.0392,0.465,0,0.34,0,0.258,0,1,1,1,125
1,0.0495,0.34,0,0.76,0,0,0,0,0,0.0196,0.465,0.142,0.34,0,0.258,0,1,1,1,125
1,0.0495,0.331,0,0.74,0,0,0,0,0,0.0152,0.465,0,0.331,0,0.258,0,1,1,1,125
1,0.0495,0.304,0,0.72,0,0,0,0,0,0.0239,0.465,0,0.304,0,0.258,0,1,1,1,125
1,0.0495,0.331,0,0.72,0,0,0,0,0,0.0392,0.465,0.225,0.331,0,0.258,0,1,1,1,125
1,0.222,0.396,0,0.76,0,0,0,0,0,0.0631,0.459,0.108,0.396,0,0.35,0,1,1,1,125
0.333,0.0495,0.432,0,0.8,0,0,0,0,0,0.087,0.465,0,0.432,0,0.258,0,1,1,1,125
0.333,0.162,0.313,0,0.82,0,0,0,0,0,0.107,0.487,0,0.313,0,0.276,0,1,1,1,125
0.333,0.157,0.212,0,0.82,0,0,0,0,0,0.126,0.487,0.142,0.212,0,0.242,0,1,1,1,125
0,0.0495,0.221,0,0.8,0,0,0,0,0,0.141,0.465,0.0949,0.221,0,0.258,0,1,1,1,125
0,0.0495,0.23,0,0.8,0,0,0,0,0,0.157,0.465,0,0.23,0,0.258,0,1,1,1,125
0.333,0.143,0.221,0,0.84,0,0,0,0,0,0.165,0.495,0.0475,0.221,0,0.245,0,1,1,1,125
0.667,0.235,0.258,0,0.84,0,0,0,0,0,0.187,0.525,0,0.258,0,0.258,0,1,1,1,125
0.667,0.235,0.285,0,0.84,0,0,0,0,0,0.198,0.517,0,0.285,0,0.276,0,1,1,1,125
0.667,0.143,0.294,0,0.82,0,0,0,0,0,0.222,0.499,0,0.294,0,0.27,0,1,1,1,125
0.667,0.239,0.359,0,0.88,0,0,0,0,0,0.276,0.549,0,0.359,0,0.325,0,1,1,1,125
0.667,0.251,0.488,0,0.96,0,0,0,0,0,0.339,0.582,0.332,0.488,0,0.411,0,1,1,1,125
1,0.405,0.58,0,1,0,0,0,0,0,0.457,0.653,0,0.58,0,0.58,0,1,1,1,125
1,0.512,0.616,0,0.96,0,0,0,0,0,0.64,0.616,0.285,0.616,0,0.616,0,1,1,1,125
1,0.661,0.653,0,0.94,0,0,0,0,0,0.79,0.579,0.0949,0.653,0,0.653,0,1,1,1,125
1,0.295,0.635,0,0.92,0,0,0,0,0,0.749,0.495,0.0949,0.635,0,0.383,0,1,1,1,125
1,0.224,0.543,0,0.88,0,0,0,0,0,0.453,0.475,0.142,0.543,0,0.353,0,1,1,1,125
1,0.0495,0.46,0,0.82,0,0,0,0,0,0.196,0.465,0,0.46,0,0.258,0,1,1,1,125
1,0.0495,0.368,0,0.8,0,0,0,0,0,0.0805,0.465,0.0475,0.368,0,0.258,0,1,1,0,125
1,0.0495,0.34,0,0.78,0,0,0,0,0,0.0392,0.465,0,0.34,0,0.258,0,1,1,0,125
1,0.0495,0.34,0,0.76,0,0,0,0,0,0.0196,0.465,0,0.34,0,0.258,0,1,1,0,125
1,0.0495,0.331,0,0.74,0,0,0,0,0,0.0152,0.465,0,0.331,0,0.258,0,1,1,0,125
0.667,0.0495,0.304,0.45,0.72,0,0,0,0,0,0.0239,0.465,0,0.304,0,0.258,0,1,1,0,125
0.667,0.0769,0.331,0.0167,0.72,0,0,0,0,0,0.0392,0.446,0.201,0.331,0,0.282,0,1,1,0,125
0.667,0.222,0.396,0.95,0.76,0.155,0,0,0,0,0.0631,0.459,0.14,0.396,0,0.35,0,1,1,0,125
0.667,0.277,0.432,1,0.8,0.359,0.65,0,0,0,0.087,0.5,0.127,0.432,0,0.374,0,1,1,0,125
0.667,0.275,0.313,0.217,0.82,0,0.733,0,0,0,0.107,0.508,0,0.313,0,0.294,0,1,1,0,125
0.333,0.157,0.212,0,0.82,0,0,0,0,0,0.126,0.487,0.0949,0.212,0,0.242,0,1,1,0,125
0.333,0.153,0.221,0,0.8,0,0,0,0,0,0.141,0.487,0.142,0.221,0,0.245,0,1,1,0,125
0.333,0.147,0.23,0.233,0.8,0,0,0,0,0,0.157,0.491,0.142,0.23,0,0.248,0,1,1,0,125
0.333,0.143,0.221,0,0.84,0,0,0,0,0,0.165,0.495,0.0949,0.221,0,0.245,0,1,1,0,125
0.333,0.142,0.258,0,0.84,0,0,0,0,0,0.187,0.495,0.285,0.258,0,0.258,0,1,1,0,125
0.333,0.142,0.285,0,0.84,0,0,0,0,0,0.198,0.491,0,0.285,0,0.267,0,1,1,0,125
0.333,0.143,0.294,0,0.82,0,0,0,0,0,0.222,0.499,0.19,0.294,0,0.27,0,1,1,0,125
1,0.334,0.359,0,0.88,0,0,0,0,0,0.276,0.592,0,0.359,0,0.359,0,1,1,0,125
1,0.352,0.488,0,0.96,0,0,0,0,0,0.339,0.641,0.427,0.488,0,0.488,0,1,1,0,125
1,0.405,0.58,0,1,0,0,0,0,0,0.457,0.653,0.354,0.58,0,0.58,0,1,1,0,125
1,0.512,0.616,0,0.96,0,0,0,0.0357,0,0.64,0.616,0.416,0.616,0,0.616,0,1,1,0,125
1,0.661,0.653,0,0.94,0,0,0.328,0.5,0.667,0.79,0.579,0.0475,0.653,0,0.653,0,1,1,0,125
1,0.785,0.635,0,0.92,0,0,0.63,0,0,0.749,0.555,0.103,0.635,0,0.635,0,1,1,0,125
1,0.224,0.543,0,0.88,0,0,0,0,0,0.453,0.475,0.379,0.543,0,0.353,0,1,1,0,125
1,0.0495,0.46,0,0.82,0,0,0,0,0,0.196,0.465,0,0.46,0,0.258,0,1,1,0,125
1,0.0495,0.368,0,0.8,0,0,0,0,0,0.0805,0.465,0,0.368,0,0.258,0,1,1,1,125
1,0.0495,0.34,0,0.78,0,0,0,0,0,0.0392,0.465,0,0.34,0,0.258,0,1,1,1,125
1,0.0495,0.34,0,0.76,0,0,0,0,0,0.0196,0.465,0,0.34,0,0.258,0,1,1,1,125
1,0.0495,0.331,0,0.74,0,0,0,0,0,0.0152,0.465,0.169,0.331,0,0.258,0,1,1,1,125
0.667,0.0501,0.304,0,0.72,0,0,0,0,0,0.0239,0.442,0.121,0.304,0,0.273,0,1,1,1,125
0.667,0.0769,0.331,0,0.72,0,0,0,0,0,0.0392,0.446,0.183,0.331,0,0.282,0,1,1,1,125
0.667,0.136,0.396,0,0.76,0,0,0,0,0,0.0631,0.462,0.176,0.396,0,0.304,0,1,1,1,125
0.667,0.163,0.432,0.233,0.8,0.105,0,0,0,0,0.087,0.483,0.579,0.432,0,0.316,0,1,1,1,125
0.667,0.162,0.313,0,0.82,0.66,0.65,0,0,0,0.107,0.487,0.0475,0.313,0,0.276,0,1,1,1,125
0.667,0.157,0.212,0,0.82,0.618,0.5,0,0,0,0.126,0.487,0,0.212,0,0.242,0,1,1,1,125
0.667,0.256,0.221,0,0.8,0.744,0,0,0,0,0.141,0.508,0.142,0.221,0,0.233,0,1,1,1,125
0.667,0.245,0.23,0,0.8,0.404,0,0,0,0,0.157,0.517,0.5,0.23,0,0.239,0,1,1,1,125
0.667,0.237,0.221,0,0.84,0,0,0,0,0,0.165,0.525,0.172,0.221,0,0.233,0,1,1,1,125
0.333,0.0495,0.258,0,0.84,0,0,0,0,0,0.187,0.465,0,0.258,0,0.258,0,1,1,1,125
0.333,0.0495,0.285,0,0.84,0,0,0,0,0,0.198,0.465,0,0.285,0,0.258,0,1,1,1,125
0.333,0.143,0.294,0,0.82,0,0,0,0,0,0.222,0.499,0.19,0.294,0,0.27,0,1,1,1,125
0.333,0.144,0.359,0,0.88,0,0,0,0,0,0.276,0.507,0.142,0.359,0,0.291,0,1,1,1,125
0.333,0.15,0.488,0,0.96,0,0,0,0,0,0.339,0.524,0,0.488,0,0.334,0,1,1,1,125
0.333,0.168,0.58,0,1,0,0,0,0,0,0.457,0.528,0.198,0.58,0,0.365,0,1,1,1,125
0.667,0.358,0.616,0,0.96,0,0,0,0.0357,0,0.64,0.566,0.5,0.616,0,0.497,0,1,1,1,125
1,0.661,0.653,0,0.94,0,0,0.355,0.5,0.867,0.79,0.579,0.237,0.653,0,0.653,0,1,1,1,125
1,0.785,0.635,0,0.92,0,0,0,0,0.483,0.749,0.555,0.0475,0.635,0,0.635,0,1,1,1,125
1,0.398,0.543,0,0.88,0,0,0,0,0,0.453,0.484,0.142,0.543,0,0.448,0,1,1,1,125
1,0.0495,0.46,0,0.82,0,0,0,0,0,0.196,0.465,0,0.46,0,0.258,0,1,1,1,125
1,0.0495,0.368,0,0.8,0,0,0,0,0,0.0805,0.465,0.19,0.368,0,0.258,0,1,1,0,125
1,0.0495,0.34,0,0.78,0,0,0,0,0,0.0392,0.465,0,0.34,0,0.258,0,1,1,0,125
1,0.0495,0.34,0,0.76,0,0,0,0,0,0.0196,0.465,0,0.34,0,0.258,0,1,1,0,125
1,0.0495,0.331,0,0.74,0,0,0,0,0,0.0152,0.465,0,0.331,0,0.258,0,1,1,0,125
1,0.0495,0.304,0,0.72,0,0,0,0,0,0.0239,0.465,0,0.304,0,0.258,0,1,1,0,125
1,0.0495,0.331,0,0.72,0,0,0,0,0,0.0392,0.465,0.177,0.331,0,0.258,0,1,1,0,125
1,0.136,0.396,0,0.76,0,0,0,0,0,0.0631,0.462,0.85,0.396,0,0.304,0,1,1,0,125
1,0.277,0.432,0,0.8,0,0,0,0,0,0.087,0.5,0,0.432,0,0.374,0,1,1,0,125
0.333,0.162,0.313,0,0.82,0,0,0,0,0,0.107,0.487,0,0.313,0,0.276,0,1,1,0,125
0.333,0.157,0.212,0,0.82,0,0,0,0,0,0.126,0.487,0.142,0.212,0,0.242,0,1,1,0,125
0.333,0.153,0.221,0,0.8,0,0,0,0,0,0.141,0.487,0.332,0.221,0,0.245,0,1,1,0,125
0.333,0.147,0.23,0,0.8,0,0,0,0,0,0.157,0.491,0,0.23,0,0.248,0,1,1,0,125
0.333,0.143,0.221,0,0.84,0,0,0,0,0,0.165,0.495,0.0949,0.221,0,0.245,0,1,1,0,125
0.333,0.142,0.258,0.233,0.84,0,0,0,0,0,0.187,0.495,0.237,0.258,0,0.258,0,1,1,0,125
0.333,0.142,0.285,0,0.84,0,0,0,0,0,0.198,0.491,0.237,0.285,0,0.267,0,1,1,0,125
0,0.0495,0.294,0,0.82,0,0,0,0,0,0.222,0.465,0.142,0.294,0,0.258,0,1,1,0,125
0.667,0.239,0.359,0.233,0.88,0,0,0,0,0,0.276,0.549,0,0.359,0,0.325,0,1,1,0,125
0.667,0.251,0.488,0,0.96,0,0,0,0,0,0.339,0.582,0.0475,0.488,0,0.411,0,1,1,0,125
0.667,0.286,0.58,0.45,1,0,0,0,0,0,0.457,0.591,0,0.58,0,0.472,0,1,1,0,125
0.667,0.358,0.616,0.0167,0.96,0,0,0,0,0,0.64,0.566,0,0.616,0,0.497,0,1,1,0,125
0.667,0.457,0.653,0,0.94,0,0,0,0,0,0.79,0.541,0,0.653,0,0.521,0,1,1,0,125
1,0.295,0.635,0,0.92,0,0,0,0,0,0.749,0.495,0.0475,0.635,0,0.383,0,1,1,0,125
1,0.0495,0.543,0,0.88,0,0,0,0,0,0.453,0.465,0.0949,0.543,0,0.258,0,1,1,0,125
1,0.0495,0.46,0,0.82,0,0,0,0,0,0.196,0.465,0.285,0.46,0,0.258,0,1,1,0,125
1,0.0495,0.368,0,0.8,0,0,0,0,0,0.0805,0.465,0,0.368,0,0.258,0,1,1,1,125
1,0.0495,0.34,0,0.78,0,0,0,0,0,0.0392,0.465,0,0.34,0,0.258,0,1,1,1,125
1,0.0495,0.34,0,0.76,0,0,0,0,0,0.0196,0.465,0,0.34,0,0.258,0,1,1,1,125
1,0.0495,0.331,0,0.74,0,0,0,0,0,0.0152,0.438,0,0.331,0,0.282,0,1,1,1,125
1,0.0495,0.304,0,0.72,0,0,0,0,0,0.0239,0.465,0.164,0.304,0,0.258,0,1,1,1,125
1,0.0769,0.331,0,0.72,0,0,0,0,0,0.0392,0.446,0.168,0.331,0,0.282,0,1,1,1,125
1,0.222,0.396,0,0.76,0,0,0,0,0,0.0631,0.459,0.196,0.396,0,0.35,0,1,1,1,125
0.333,0.0495,0.432,0,0.8,0,0,0,0,0,0.087,0.465,0.337,0.432,0,0.258,0,1,1,1,125
0.333,0.0495,0.313,0,0.82,0,0,0,0,0,0.107,0.465,0,0.313,0,0.258,0,1,1,1,125
0.333,0.0495,0.212,0,0.82,0,0,0,0,0,0.126,0.465,0.606,0.212,0,0.258,0,1,1,1,125
0.333,0.153,0.221,0,0.8,0,0,0,0,0,0.141,0.487,0.413,0.221,0,0.245,0,1,1,1,125
0.333,0.147,0.23,0,0.8,0,0,0,0,0,0.157,0.491,0,0.23,0,0.248,0,1,1,1,125
0.333,0.143,0.221,0,0.84,0,0,0,0,0,0.165,0.495,0,0.221,0,0.245,0,1,1,1,125
0.333,0.142,0.258,0,0.84,0,0,0,0,0,0.187,0.495,0,0.258,0,0.258,0,1,1,1,125
0.333,0.142,0.285,0,0.84,0,0,0,0,0,0.198,0.491,0,0.285,0,0.267,0,1,1,1,125
0.333,0.143,0.294,0,0.82,0,0,0,0,0,0.222,0.499,0.142,0.294,0,0.27,0,1,1,1,125
0.333,0.144,0.359,0,0.88,0,0,0,0,0,0.276,0.507,0.0475,0.359,0,0.291,0,1,1,1,125
0.333,0.15,0.488,0,0.96,0,0,0,0,0,0.339,0.524,0.332,0.488,0,0.334,0,1,1,1,125
0.333,0.168,0.58,0.233,1,0,0,0,0,0,0.457,0.528,0.332,0.58,0,0.365,0,1,1,1,125
0.667,0.358,0.616,0,0.96,0,0,0,0,0,0.64,0.566,0.549,0.616,0,0.497,0,1,1,1,125
1,0.661,0.653,0,0.94,0,0,0,0,0,0.79,0.579,0.289,0.653,0,0.653,0,1,1,1,125
1,0.295,0.635,0,0.92,0,0,0,0,0,0.749,0.495,0,0.635,0,0.383,0,1,1,1,125
1,0.224,0.543,0,0.88,0,0,0,0,0,0.453,0.475,0,0.543,0,0.353,0,1,1,1,125
1,0.116,0.46,0,0.82,0,0,0,0,0,0.196,0.458,0.0949,0.46,0,0.325,0,1,1,1,125
1,0.0743,0.368,0,0.8,0,0,0,0,0,0.0957,0.454,0,0.368,0,0.294,0,1,1,0,125
1,0.0578,0.34,0,0.78,0,0,0,0,0,0.0479,0.446,0,0.34,0,0.285,0,1,1,0,125
1,0.0495,0.34,0,0.76,0,0,0,0,0,0.0261,0.465,0.142,0.34,0,0.258,0,1,1,0,125
1,0.0495,0.331,0,0.74,0,0,0,0,0,0.0174,0.465,0,0.331,0,0.258,0,1,1,0,125
1,0.0495,0.304,0,0.72,0,0,0,0,0,0.0239,0.465,0,0.304,0,0.258,0,1,1,0,125
1,0.0495,0.331,0,0.72,0,0,0,0,0,0.0305,0.465,0,0.331,0,0.258,0,1,1,0,125
1,0.0495,0.396,0,0.76,0,0,0,0,0,0.0522,0.465,0,0.396,0,0.258,0,1,1,0,125
1,0.0495,0.432,0,0.8,0,0,0,0,0,0.0936,0.465,0,0.432,0,0.258,0,1,1,0,125
1,0.0495,0.313,0.233,0.82,0,0,0,0,0,0.155,0.465,0,0.313,0,0.258,0,1,1,0,125
1,0.264,0.212,0,0.82,0,0,0,0,0,0.205,0.508,0,0.212,0,0.227,0,1,1,0,125
0.667,0.256,0.221,0,0.8,0,0,0,0,0,0.244,0.508,0,0.221,0,0.233,0,1,1,0,125
0.667,0.245,0.23,0,0.8,0,0,0,0,0,0.268,0.517,0.539,0.23,0,0.239,0,1,1,0,125
0.333,0.143,0.221,0,0.84,0,0,0,0,0,0.287,0.495,0.0475,0.221,0,0.245,0,1,1,0,125
0.333,0.142,0.258,0,0.84,0,0,0,0,0,0.339,0.495,0.19,0.258,0,0.258,0,1,1,0,125
0.667,0.235,0.285,0,0.84,0,0,0,0,0,0.387,0.517,0.19,0.285,0,0.276,0,1,1,0,125
1,0.329,0.294,0,0.82,0,0,0,0,0,0.427,0.567,0,0.294,0,0.294,0,1,1,0,125
1,0.334,0.359,0,0.88,0,0,0,0,0,0.448,0.592,0.0949,0.359,0,0.359,0,1,1,0,125
1,0.352,0.488,0,0.96,0,0,0,0,0,0.464,0.641,0.0475,0.488,0,0.488,0,1,1,0,125
