plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,occupants,hot_water_fixtures
0.614,0.24,0.421,0.242,0,0,0,0,0,0.0667,0.667,0.263
0.653,0.474,0.912,0.377,0.695,0.45,0,0,0,0.633,1,0.118
0.64,0.664,1,0.461,0.089,0,0,0,0,0,1,0.0394
0.615,0.82,1,0.59,0,0,0,0,0,0,1,0.14
0.563,0.777,1,0.72,0,0,0.356,0.263,0.317,0,1,0.0394
0.529,0.318,0.807,0.386,0,0,0.699,0,0.133,0,1,0.0394
0.503,0.141,0.807,0.183,0,0,0.427,0,0,0,1,0.0394
0.495,0.059,0.807,0.099,0,0,0.558,0,0,0,1,0
0.528,0.0236,0.614,0.0578,0,0,0.564,0,0,0,1,0.118
0.528,0.0171,0.614,0.0495,0,0,0.691,0,0,0,1,0.118
0.528,0.0157,0.614,0.0495,0,0,0.485,0,0,0,1,0.433
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0.233,0.667,0.241
0.537,0.0633,0.421,0.277,0,0,0,0,0,0,0.667,0.0394
0.554,0.0461,0.421,0.162,0,0,0,0,0,0,0.333,0
0.554,0.0526,0.421,0.156,0,0,0,0,0,0,0.333,0.197
0.554,0.0577,0.421,0.153,0,0,0,0,0,0,0.333,0.0394
0.554,0.0628,0.421,0.147,0,0,0,0,0,0,0.333,0.315
0.554,0.0657,0.421,0.143,0,0,0,0,0,0,0.333,0.197
0.554,0.073,0.421,0.142,0,0,0,0,0,0,0.333,0.0394
0.554,0.0766,0.421,0.142,0,0,0,0,0,0,0.333,0.0394
0.562,0.0846,0.421,0.143,0,0,0,0,0,0.233,0.333,0
0.575,0.103,0.421,0.144,0,0,0,0,0,0,0.333,0
0.614,0.232,0.421,0.252,0,0,0,0,0,0,0.667,0
0.592,0.163,0.585,0.169,0,0,0,0,0,0,0.333,0
0.588,0.224,0.614,0.206,0,0,0,0,0,0,0.333,0
0.597,0.532,0.807,0.462,0,0,0,0,0,0,0.667,0.444
0.563,0.749,1,0.788,0,0,0,0,0,0,1,0.314
0.529,0.307,0.807,0.397,0,0,0,0,0,0,1,0.262
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.0394
0.537,0.0316,0.614,0.136,0,0,0,0,0,0.233,1,0.622
0.537,0.0633,0.421,0.277,0,0,0,0,0,0,0.667,0.153
0.546,0.0764,0.421,0.274,0,0,0,0,0,0,0.667,0.481
0.546,0.0894,0.421,0.263,0,0,0,0,0,0,0.667,0.569
0.546,0.0996,0.421,0.256,0,0,0,0,0,0,0.667,0.447
0.554,0.0628,0.421,0.147,0,0,0,0,0,0,0.333,0.456
0.554,0.0657,0.421,0.143,0,0,0,0,0,0,0.333,0.256
0.546,0.13,0.421,0.235,0,0,0,0,0,0,0.667,0.226
0.546,0.137,0.421,0.235,0,0,0,0,0,0,0.667,0.376
0.563,0.153,0.421,0.236,0,0,0,0,0,0,0.667,0.0788
0.575,0.103,0.421,0.144,0,0,0,0,0,0,0.333,0.276
0.614,0.232,0.421,0.252,0,0,0,0,0,0.0667,0.667,0
0.623,0.31,0.749,0.289,0.361,0.45,0,0,0,0.167,0.667,0.0394
0.614,0.432,0.807,0.362,0.258,0,0,0,0,0,0.667,0.142
0.597,0.532,0.807,0.462,0,0,0,0,0,0,0.667,0.214
0.563,0.504,0.807,0.542,0,0,0,0,0,0,1,0.0907
0.529,0.307,0.807,0.397,0,0,0,0,0,0.233,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.667,0.276
0.528,0.0236,0.614,0.0768,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0.317,0.667,0
0.549,0.0396,0.421,0.163,0,0,0,0,0,0.15,0.667,0.558
0.554,0.0461,0.421,0.162,0,0,0,0,0,0,0.333,0.0392
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0.236
0.554,0.0628,0.421,0.147,0,0,0,0,0,0,0.333,0.0394
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0.118
0.554,0.0766,0.421,0.142,0,0,0,0,0,0,0.333,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0.0788
0.575,0.103,0.421,0.144,0,0,0,0,0,0,0.333,0.435
0.614,0.232,0.421,0.252,0,0,0,0,0,0,0.667,0.368
0.623,0.31,0.749,0.289,0,0,0,0,0,0,0.667,0.191
0.614,0.432,0.807,0.362,0,0,0,0,0,0,0.667,0.346
0.615,0.79,1,0.668,0.309,0.317,0,0,0,0,1,0.483
0.563,0.749,1,0.788,0.353,0.133,0,0,0,0,1,0
0.529,0.307,0.807,0.397,0,0,0,0,0,0,1,0
0.532,0.0759,0.614,0.116,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.546,0.142,0.421,0.263,0,0,0.154,0.263,0.0667,0,1,0.118
0.546,0.169,0.421,0.256,0,0,0.318,0,0.383,0,1,0.197
0.554,0.101,0.421,0.147,0,0,0.44,0,0,0,0.667,0
0.554,0.108,0.421,0.143,0,0,0.278,0,0,0,0.667,0.158
0.554,0.125,0.421,0.142,0,0,0.44,0,0,0,0.667,0.0788
0.554,0.141,0.421,0.142,0,0,0.468,0,0,0,0.667,0.0394
0.562,0.154,0.421,0.143,0,0,0.471,0,0,0,0.333,0.0788
0.575,0.162,0.421,0.144,0,0,0.176,0,0,0,0.333,0.154
0.588,0.167,0.421,0.151,0,0,0,0,0,0.233,0.333,0.307
0.623,0.37,0.749,0.289,0.243,0.317,0,0,0,0,0.667,0.197
0.64,0.718,1,0.518,0.803,0.6,0,0,0,0,1,0.0394
0.597,0.569,0.807,0.462,0.602,0,0,0,0,0,1,0.0788
0.563,0.525,0.807,0.542,0,0,0,0,0,0,1,0
0.529,0.334,0.807,0.397,0,0,0,0,0,0,1,0.236
0.532,0.0868,0.614,0.116,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0.0791
0.528,0.0201,0.614,0.05,0,0,0,0,0,0,1,0.195
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,0.667,0.0788
0.554,0.0803,0.421,0.156,0,0,0,0,0,0.317,0.667,0.0394
0.546,0.169,0.421,0.256,0,0,0,0,0,0.15,0.667,0.236
0.546,0.184,0.421,0.245,0,0,0,0,0,0,0.667,0.118
0.546,0.198,0.421,0.237,0,0,0,0,0,0,0.667,0
0.546,0.232,0.421,0.235,0,0,0,0,0,0,0.667,0.118
0.546,0.264,0.421,0.235,0,0,0,0,0,0,0.667,0.0394
0.563,0.29,0.421,0.236,0,0,0,0,0,0,0.667,0.433
0.602,0.448,0.421,0.334,0,0,0,0,0,0,1,0.0788
0.64,0.464,0.421,0.353,0,0,0,0,0,0,1,0.0394
0.653,0.546,0.912,0.408,0,0,0,0,0,0,1,0.412
0.64,0.718,1,0.518,0,0,0,0,0,0,1,0
0.615,0.844,1,0.668,0,0,0,0,0,0.233,1,0
0.563,0.779,1,0.788,0,0,0,0,0,0,1,0
0.512,0.492,1,0.571,0,0,0.263,0.263,0.0667,0,1,0.337
0.503,0.155,0.807,0.183,0,0,0.456,0,0.383,0,1,0.139
0.495,0.059,0.807,0.099,0,0,0.3,0,0,0,1,0
0.528,0.0236,0.614,0.0578,0,0,0,0,0,0,1,0.0788
0.528,0.0171,0.614,0.0495,0,0,0,0,0,0,1,0.158
0.528,0.0157,0.614,0.0495,0,0,0,0,0,0,1,0.362
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.037
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.314
0.512,0.0474,0.807,0.222,0,0,0,0,0,0,1,0.465
0.525,0.087,0.421,0.39,0.246,0.317,0,0,0,0,1,0.0394
0.554,0.0461,0.421,0.162,0.253,0.133,0,0,0,0,0.333,0.118
0.554,0.0526,0.421,0.156,0,0,0,0,0,0,0.333,0.149
0.554,0.0577,0.421,0.153,0,0,0,0,0,0,0.333,0.294
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0.0788
0.554,0.0657,0.421,0.143,0,0,0,0,0,0.0667,0.333,0.0788
0.554,0.073,0.421,0.142,0,0,0,0,0,0.167,0.333,0.354
0.554,0.0766,0.421,0.142,0,0,0,0,0,0.567,0.333,0.0788
0.563,0.153,0.421,0.236,0,0,0,0,0,0.15,0.667,0.0394
0.575,0.103,0.421,0.144,0,0,0,0,0,0.233,0.333,0.118
0.614,0.232,0.421,0.252,0.613,0.45,0,0,0,0.467,0.667,0
0.653,0.457,0.912,0.408,0,0,0,0,0,0,1,0.0394
0.64,0.64,1,0.518,0,0,0,0,0,0,1,0
0.615,0.79,1,0.668,0,0,0,0,0,0,1,0.29
0.563,0.749,1,0.788,0,0,0,0,0,0,1,0.351
0.512,0.453,1,0.571,0,0,0,0,0,0,1,0
0.532,0.0759,0.614,0.116,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.667,0.077
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.667,0.0394
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.333,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.333,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.333,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0
0.554,0.0628,0.421,0.147,0,0,0,0,0,0,0.333,0.0788
0.554,0.0657,0.421,0.143,0,0,0,0,0,0,0.333,0.236
0.554,0.073,0.421,0.142,0,0,0,0,0,0,0.333,0.158
0.554,0.0766,0.421,0.142,0,0,0,0,0,0,0.333,0.276
0.562,0.0846,0.421,0.143,0,0,0,0,0,0,0.333,0.0788
0.575,0.103,0.421,0.144,0,0,0,0,0,0,0.333,0.411
0.64,0.339,0.421,0.353,0.33,0.317,0,0,0,0.0667,1,0.197
0.653,0.457,0.912,0.408,0.246,0.6,0,0,0,1,1,0
0.64,0.64,1,0.518,0,0,0,0,0,0.133,1,0.195
0.615,0.79,1,0.668,0,0,0,0,0,0,1,0.262
0.563,0.749,1,0.788,0,0,0,0,0,0,1,0.259
0.512,0.453,1,0.571,0,0,0,0,0,0,1,0.0809
0.503,0.136,0.807,0.183,0,0,0,0,0,0,1,0.0788
0.528,0.0374,0.614,0.0743,0,0,0,0,0,0,1,0
0.528,0.0236,0.614,0.0578,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.118
0.537,0.0316,0.614,0.136,0,0,0,0,0,0,1,0.312
0.549,0.0396,0.421,0.163,0,0,0,0,0,0,1,0.796
0.538,0.107,0.421,0.387,0,0,0,0,0,0,1,0.183
0.554,0.0526,0.421,0.156,0,0,0,0,0,0,0.333,0.0394
0.554,0.0577,0.421,0.153,0,0,0,0,0,0,0.333,0.158
0.554,0.0628,0.421,0.147,0,0,0,0,0,0.233,0.333,0.0788
0.554,0.0657,0.421,0.143,0,0,0,0,0,0,0.333,0
0.554,0.073,0.421,0.142,0,0,0,0,0,0,0.333,0
0.554,0.0766,0.421,0.142,0,0,0,0,0,0,0.333,0.118
0.562,0.0846,0.421,0.143,0,0,0,0,0,0,0.333,0.0394
0.575,0.103,0.421,0.144,0,0,0,0,0,0,0.333,0
0.588,0.124,0.421,0.151,0,0,0,0,0,0,0.333,0.0394
0.623,0.31,0.749,0.289,0,0,0,0,0,0,0.667,0.0788
0.614,0.432,0.807,0.362,0,0,0,0,0,0,0.667,0.12
0.615,0.79,1,0.668,0,0,0,0,0,0,1,0.14
0.563,0.749,1,0.788,0,0,0,0,0,0,1,0
0.512,0.453,1,0.571,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.313
0.512,0.0474,0.807,0.222,0,0,0,0,0,0,1,0.578
0.525,0.087,0.421,0.39,0,0,0,0,0,0,1,0.344
0.546,0.0764,0.421,0.274,0,0,0,0,0,0,0.667,0.23
0.546,0.0894,0.421,0.263,0,0,0,0,0,0,0.667,0
0.546,0.0996,0.421,0.256,0,0,0,0,0,0,0.667,0.118
0.554,0.0628,0.421,0.147,0,0,0,0,0,0,0.333,0.0394
0.554,0.0657,0.421,0.143,0,0,0,0,0,0,0.333,0.0394
0.554,0.073,0.421,0.142,0,0,0,0,0,0,0.333,0.0394
0.554,0.0766,0.421,0.142,0,0,0,0,0,0,0.333,0.236
0.562,0.0846,0.421,0.143,0,0,0,0,0,0,0.333,0.158
0.575,0.103,0.421,0.144,0,0,0,0,0,0,0.333,0
0.588,0.124,0.421,0.151,0,0,0,0,0,0,0.333,0.118
0.592,0.163,0.585,0.169,0,0,0,0,0,0,0.333,0
0.588,0.224,0.614,0.206,0,0,0,0,0,0,0.333,0.207
0.579,0.274,0.614,0.256,0,0,0,0,0,0,0.333,0
0.563,0.504,0.807,0.542,0,0,0,0,0,0,0.667,0.232
0.512,0.453,1,0.571,0,0,0,0,0,0,1,0
0.532,0.0759,0.614,0.116,0,0,0,0,0,0,1,0.288
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0.317,1,0.0788
0.528,0.0186,0.614,0.05,0,0,0,0,0,0.15,1,0.208
0.495,0.0314,0.807,0.104,0,0,0,0,0,0,1,0.411
0.487,0.0631,1,0.308,0,0,0,0,0,0,1,0.445
0.525,0.087,0.421,0.39,0,0,0,0,0,0,1,0.266
0.546,0.0764,0.421,0.274,0.49,0.217,0,0,0,0.233,0.667,0.725
0.546,0.0894,0.421,0.263,0.171,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0.118
0.554,0.0628,0.421,0.147,0,0,0,0,0,0,0.333,0
0.554,0.0657,0.421,0.143,0,0,0,0,0,0,0.333,0.0788
0.554,0.073,0.421,0.142,0,0,0,0,0,0,0.333,0.236
0.554,0.0766,0.421,0.142,0,0,0,0,0,0,0.333,0.197
0.562,0.0846,0.421,0.143,0,0,0,0,0,0,0.333,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0.317,0,0.236
0.614,0.232,0.421,0.252,0,0,0,0,0,0.15,0.667,0
0.653,0.457,0.912,0.408,0,0,0,0,0,0,1,0
0.64,0.64,1,0.518,0.702,0.683,0,0,0,0,1,0
0.615,0.79,1,0.668,0.089,0,0,0,0,0,1,0
0.563,0.749,1,0.788,0,0,0,0,0,0,1,0.158
0.529,0.307,0.807,0.397,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0.0788
0.549,0.0433,0.421,0.163,0,0,0,0,0,0,1,0.357
0.554,0.0636,0.421,0.162,0,0,0,0,0,0,1,0.269
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,0.333,0.427
0.546,0.184,0.421,0.245,0,0,0,0,0,0,0.667,0.158
0.554,0.108,0.421,0.143,0,0,0,0,0,0,0.333,0.0394
0.554,0.125,0.421,0.142,0,0,0,0,0,0,0.333,0.118
0.554,0.141,0.421,0.142,0,0,0,0,0,0,0.333,0.236
0.563,0.29,0.421,0.236,0,0,0,0,0,0,0.667,0.0394
0.588,0.305,0.421,0.239,0,0,0,0,0,0,0.667,0
0.588,0.167,0.421,0.151,0,0,0.0489,0.0702,0,0,0.333,0.118
0.653,0.546,0.912,0.408,0,0,0.369,0.193,0.217,0,1,0.0394
0.64,0.718,1,0.518,0,0,0.41,0,0,0.467,1,0.118
0.615,0.844,1,0.668,0,0,0.612,0,0,0,1,0
0.563,0.779,1,0.788,0,0,0.0352,0,0,0,1,0.108
0.512,0.492,1,0.571,0,0,0,0,0,0,1,0.509
0.503,0.155,0.807,0.183,0,0,0,0,0,0,1,0.285
0.528,0.044,0.614,0.0743,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0.0788
0.554,0.0803,0.421,0.156,0,0,0,0,0,0,1,0.262
0.546,0.169,0.421,0.256,0,0,0,0,0,0,1,0.582
0.546,0.184,0.421,0.245,0,0,0,0,0,0,1,0.412
0.546,0.198,0.421,0.237,0.333,0.567,0,0,0,0.467,0.667,0.0394
0.546,0.232,0.421,0.235,0.622,0.583,0,0,0,0,0.667,0.0788
0.546,0.264,0.421,0.235,0.572,0,0,0,0,0,0.667,0.315
0.563,0.29,0.421,0.236,0.579,0,0,0,0,0,0.667,0.0394
0.588,0.305,0.421,0.239,0.63,0,0,0,0,0,0.667,0.158
0.64,0.464,0.421,0.353,0.588,0,0,0,0,0,1,0.118
0.623,0.37,0.749,0.289,0.581,0,0,0,0,0,0.667,0.0394
0.614,0.485,0.807,0.362,0.579,0,0,0,0,0,0.667,0
0.597,0.569,0.807,0.462,0.38,0,0,0,0,0,0.667,0
0.563,0.779,1,0.788,0,0,0,0,0,0,1,0.0715
0.529,0.334,0.807,0.397,0,0,0,0,0,0,1,0.334
0.503,0.155,0.807,0.183,0,0,0,0,0,0,1,0.253
0.495,0.059,0.807,0.099,0,0,0,0,0,0,1,0
0.528,0.0236,0.614,0.0578,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.451
0.537,0.0316,0.614,0.136,0,0,0,0,0,0,1,0
0.537,0.0633,0.421,0.277,0,0,0,0,0,0,0.667,0.0788
0.554,0.0461,0.421,0.162,0,0,0,0,0,0,0.333,0.0788
0.554,0.0526,0.421,0.156,0,0,0,0,0,0,0.333,0.0788
0.554,0.0577,0.421,0.153,0,0,0,0,0,0,0.333,0
0.554,0.0628,0.421,0.147,0,0,0,0,0,0,0.333,0
0.554,0.0657,0.421,0.143,0,0,0,0,0,0,0.333,0.0394
0.554,0.073,0.421,0.142,0,0,0,0,0,0,0.333,0.197
0.554,0.0766,0.421,0.142,0,0,0,0,0,0.233,0.333,0.118
0.563,0.153,0.421,0.236,0,0,0,0,0,0,0.667,0.0788
0.602,0.276,0.421,0.334,0,0,0,0,0,0,1,0.0788
0.64,0.339,0.421,0.353,0,0,0,0,0,0,1,0
0.653,0.457,0.912,0.408,0.23,0.317,0,0,0,0,1,0.118
0.64,0.64,1,0.518,0.483,0.133,0,0,0,0,1,0.0788
0.615,0.79,1,0.668,0.614,0,0,0,0,0,1,0.118
0.563,0.749,1,0.788,0.639,0,0,0,0,0,1,0
0.512,0.453,1,0.571,0.667,0,0,0,0,0,1,0
0.532,0.0759,0.614,0.116,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.528,0.0186,0.614,0.05,0,0,0,0,0,0,0.667,0.539
0.495,0.0314,0.807,0.104,0,0,0,0,0,0,0.667,0.882
0.512,0.0474,0.807,0.222,0,0,0.142,0.263,0.217,0,0.667,0.431
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0.191
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0.315
0.554,0.0628,0.421,0.147,0,0,0,0,0,0,0.333,0
0.554,0.0657,0.421,0.143,0,0,0,0,0,0,0.333,0.197
0.554,0.073,0.421,0.142,0,0,0,0,0,0,0.333,0
0.554,0.0766,0.421,0.142,0,0,0,0,0,0,0.333,0.0394
0.562,0.0846,0.421,0.143,0,0,0,0,0,0,0.333,0.158
0.575,0.103,0.421,0.144,0,0,0,0,0,0,0.333,0.0394
0.614,0.232,0.421,0.252,0.251,0.0667,0,0,0,0.317,0.667,0.0788
0.623,0.31,0.749,0.289,0.714,0.15,0,0,0,0.15,1,0.0394
0.64,0.64,1,0.518,0.696,0,0,0,0,0,1,0
0.615,0.79,1,0.668,0,0,0,0,0,0,1,0
0.563,0.504,0.807,0.542,0,0,0,0,0,0,1,0.196
0.529,0.307,0.807,0.397,0,0,0,0,0,0,1,0.149
0.532,0.0759,0.614,0.116,0,0,0,0,0,0,1,0
0.528,0.0374,0.614,0.0743,0,0,0,0,0,0,1,0.0788
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.667,0
0.549,0.0396,0.421,0.163,0,0,0,0,0,0.717,0.333,0.0394
0.546,0.0764,0.421,0.274,0,0,0,0,0,0,0.667,0
0.546,0.0894,0.421,0.263,0,0,0,0,0,0,0.667,0.0394
0.554,0.0577,0.421,0.153,0,0,0,0,0,0,0.333,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0.0667,0,0.0788
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0.65,0,0.394
0.554,0.073,0.421,0.142,0,0,0,0,0,0,0.333,0.276
0.554,0.0766,0.421,0.142,0.541,0.217,0,0,0,0,0.333,0.197
0.562,0.0846,0.421,0.143,0.698,0,0,0,0,0,0.333,0
0.575,0.103,0.421,0.144,0.445,0,0,0,0,0,0.333,0.0788
0.614,0.232,0.421,0.252,0.155,0.0667,0,0,0,0,0.667,0.236
0.653,0.457,0.912,0.408,0.716,0.85,0,0,0,0,1,0
0.64,0.64,1,0.518,0.709,0,0,0,0,0,1,0.322
0.615,0.79,1,0.668,0.685,0,0,0,0,0,1,0
0.563,0.504,0.807,0.542,0.602,0,0,0,0,0,1,0.2
0.545,0.161,0.614,0.223,0,0,0,0,0,0,1,0.485
0.532,0.0759,0.614,0.116,0,0,0,0,0,0,1,0.224
0.528,0.0374,0.614,0.0743,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.167
0.537,0.0316,0.614,0.136,0,0,0,0,0,0,1,0.195
0.537,0.0633,0.421,0.277,0,0,0,0,0,0,1,0.803
0.546,0.0764,0.421,0.274,0,0,0,0,0,0,1,0.212
0.554,0.0526,0.421,0.156,0,0,0,0,0,0,0.667,0.401
0.554,0.0577,0.421,0.153,0,0,0,0,0,0,0.667,0.347
0.554,0.0628,0.421,0.147,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.333,0
0.554,0.073,0.421,0.142,0,0,0,0,0,0,0.333,0.197
0.546,0.137,0.421,0.235,0,0,0,0,0,0,0.667,0.201
0.563,0.222,0.421,0.329,0,0,0,0,0,0,1,0.407
0.602,0.276,0.421,0.334,0,0,0,0,0,0,1,0.0394
0.614,0.232,0.421,0.252,0,0,0,0,0,0.233,0.667,0.158
0.623,0.31,0.749,0.289,0,0,0,0,0,0,0.667,0.0788
0.614,0.432,0.807,0.362,0,0,0,0,0,0,0.667,0.0788
0.597,0.532,0.807,0.462,0,0,0,0,0,0,0.667,0
0.562,0.26,0.614,0.296,0,0,0,0,0,0,0.333,0
