occupants,plug_loads_other,plug_loads_tv,lighting_interior,lighting_garage,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,hot_water_fixtures,electric_vehicle
0.522,0.789,0.277,0.515,0.515,0,0,0,0,0,0,0,-0.433
0.667,0.847,0.459,0.682,0.682,0.675,0.533,0,0,0,0,0.0451,1
0.667,0.826,0.592,0.621,0.621,0.581,0,0,0,0,0,0,1
0.689,0.705,0.398,0.333,0.333,0.698,0.8,0,0,0,0,0,1
1,0.692,0.375,0.31,0.31,0.419,0,0,0,0,0,0,1
1,0.627,0.135,0.16,0.16,0,0,0,0,0,0,0,1
0.917,0.618,0.0655,0.0952,0.0952,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.573,0.0189,0.0639,0.0639,0,0,0,0,0,0,0,1
1,0.707,0.0675,0.292,0.292,0,0,0,0,0,0,0.0451,1
0.728,0.662,0.056,0.215,0.215,0,0,0,0,0,0,0.451,-0.817
0.644,0.651,0.0585,0.197,0.197,0,0,0,0,0,0,0,-0.6
0.333,0.651,0.0654,0.196,0.196,0,0,0,0,0,0,0.0902,0
0.333,0.651,0.0716,0.191,0.191,0,0,0,0,0,0,0.0451,0
0.333,0.651,0.0762,0.186,0.186,0,0,0,0,0,0,0.0451,0
0.333,0.651,0.0828,0.183,0.183,0,0,0,0,0,0,0.0902,0
0.333,0.651,0.0891,0.184,0.184,0,0,0,0,0,0,0.0902,0
0.333,0.658,0.0965,0.193,0.193,0,0,0,0,0,0,0.18,0
0.333,0.675,0.113,0.22,0.22,0,0,0,0,0,0,0.0451,-0.483
0.461,0.747,0.188,0.371,0.371,0,0,0,0,0,0,0.135,-0.933
1,0.99,0.493,0.912,0.912,0.403,0.533,0,0,0,0,0.201,1
1,0.988,0.681,0.998,0.998,0.192,0,0,0,0,0,0.147,1
0.978,0.909,0.76,0.807,0.807,0,0,0,0,0,0,0.316,1
0.667,0.675,0.321,0.272,0.272,0,0,0,0,0,0,0.0451,1
0.772,0.649,0.246,0.227,0.227,0,0,0,0,0,0,0,1
1,0.627,0.135,0.16,0.16,0,0,0,0,0,0,0,1
1,0.592,0.0398,0.0717,0.0717,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.568,0.0163,0.0501,0.0501,0,0,0,0,0,0,0.0902,1
0.811,0.585,0.0166,0.0501,0.0501,0,0,0,0,0,0,0,1
0.667,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
0.667,0.603,0.029,0.115,0.115,0,0,0,0,0,0,0.142,1
0.667,0.707,0.0675,0.292,0.292,0,0,0,0,0,0,0.536,1
0.667,0.662,0.056,0.215,0.215,0,0,0,0,0,0.25,0.434,1
0.667,0.651,0.0585,0.197,0.197,0,0,0,0,0,0,0,1
0.667,0.699,0.0948,0.278,0.278,0,0,0,0,0,0,0.0451,1
0.667,0.737,0.127,0.331,0.331,0,0,0,0,0,0,0.0902,1
0.667,0.737,0.136,0.321,0.321,0,0,0,0,0,0,0.413,1
0.561,0.709,0.127,0.274,0.274,0,0,0,0,0,0,0.489,-0.317
0.333,0.651,0.0891,0.184,0.184,0,0,0,0,0,0,0.347,-0.383
0.439,0.689,0.123,0.24,0.24,0,0,0,0,0,0,0,0
0.667,0.785,0.21,0.39,0.39,0.396,0.533,0,0,0,0,0.425,0
0.667,0.824,0.258,0.498,0.498,0.476,0,0,0,0,0,0.0451,-0.25
0.856,0.93,0.436,0.802,0.802,0,0,0,0,0,0.25,0.0902,-0.433
0.894,0.866,0.457,0.717,0.717,0.393,0.567,0,0,0,0,0,1
0.667,0.696,0.304,0.336,0.336,0.436,0.233,0,0,0,0,0,1
0.667,0.619,0.152,0.163,0.163,0,0,0,0,0,0,0,1
0.667,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
0.667,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
0.75,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
0.667,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
0.667,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
0.667,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
0.856,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.599,0.0277,0.108,0.108,0,0,0,0,0,0,0.226,1
0.894,0.636,0.0419,0.171,0.171,0,0,0,0,0,0,0.524,1
0.667,0.648,0.0506,0.19,0.19,0,0,0,0,0,0,0.159,1
0.772,0.727,0.0988,0.328,0.328,0,0,0,0,0,0,0.317,1
1,0.822,0.164,0.489,0.489,0,0,0,0,0,0,0.363,1
0.728,0.752,0.136,0.358,0.358,0,0,0,0,0,0,0.139,-0.817
0.667,0.737,0.136,0.321,0.321,0,0,0,0,0,0,0.39,-0.0833
0.561,0.666,0.094,0.207,0.207,0,0,0,0,0,0.25,0.236,0
0.144,0.602,0.0467,0.107,0.107,0,0,0,0,0,0,0.271,0
0.0833,0.586,0.0349,0.0837,0.0837,0,0,0,0,0,0,0.0451,0
0.272,0.657,0.0977,0.193,0.193,0,0,0,0,0,0.517,0.135,-0.467
0.711,0.851,0.287,0.56,0.56,0,0,0,0,0,0,0.135,-0.433
1,0.99,0.493,0.912,0.912,0,0,0,0,0,0,0.18,1
0.917,0.953,0.617,0.919,0.919,0,0,0,0,0,0,0.135,-0.0833
1,0.957,0.88,0.907,0.907,0,0,0,0,0,0,0,1
1,0.84,0.762,0.608,0.608,0,0,0,0,0,0,0.271,1
1,0.687,0.363,0.299,0.299,0,0,0,0,0,0,0.252,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
0.917,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.568,0.017,0.0524,0.0524,0,0,0,0,0,0,0.0902,1
0.978,0.649,0.0422,0.175,0.175,0,0,0,0,0,0,0.259,-0.0667
0.478,0.591,0.025,0.0947,0.0947,0,0,0,0,0,0,0.158,-1
0.333,0.614,0.0376,0.132,0.132,0,0,0,0,0,0,0,-0.233
0.333,0.651,0.0585,0.197,0.197,0,0,0,0,0,0,0.0451,0
0.333,0.651,0.0654,0.196,0.196,0,0,0,0,0,0,0.135,0
0.333,0.651,0.0716,0.191,0.191,0,0,0.101,0.0702,0,0,0,0
0.333,0.651,0.0762,0.186,0.186,0,0,0.462,0.175,0.267,0,0.226,0
0.333,0.651,0.0828,0.183,0.183,0,0,0,0,0,0,0,0
0.333,0.651,0.0891,0.184,0.184,0,0,0,0,0,0,0.361,-0.367
0.356,0.665,0.102,0.203,0.203,0,0,0,0,0,0,0.361,-0.933
0.667,0.785,0.21,0.39,0.39,0,0,0,0,0,0,0,1
0.772,0.868,0.3,0.578,0.578,0,0,0,0,0,0.0667,0.143,1
1,0.99,0.493,0.912,0.912,0,0,0,0,0,0.45,0,1
1,0.988,0.681,0.998,0.998,0,0,0,0,0,0,0.271,1
1,0.957,0.88,0.907,0.907,0,0,0,0,0,0,0.342,1
1,0.896,0.931,0.717,0.717,0,0,0,0,0,0,0.122,1
1,0.751,0.53,0.439,0.439,0,0,0,0,0,0,0.115,1
1,0.685,0.249,0.264,0.264,0,0,0,0,0,0,0.122,1
1,0.588,0.049,0.0793,0.0793,0,0,0,0,0,0,0.23,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.579,0.0221,0.0741,0.0741,0,0,0,0,0,0,0.0451,1
1,0.639,0.0458,0.176,0.176,0,0,0,0,0,0,0.216,1
0.839,0.69,0.0903,0.262,0.262,0,0,0,0,0,0.233,0.474,1
0.667,0.714,0.146,0.307,0.307,0,0,0,0,0,0.283,0.271,1
0.667,0.737,0.195,0.341,0.341,0,0,0,0,0,0,0.0902,1
0.667,0.737,0.218,0.329,0.329,0,0,0,0,0,0,0,1
0.667,0.737,0.234,0.319,0.319,0,0,0,0,0,0,0.135,1
0.667,0.737,0.27,0.315,0.315,0,0,0,0,0,0,0.0451,1
0.667,0.737,0.309,0.318,0.318,0,0,0,0,0,0,0.226,1
0.667,0.756,0.343,0.34,0.34,0,0,0,0,0,0.25,0.271,1
0.744,0.819,0.405,0.446,0.446,0,0,0,0,0,0,0.406,1
0.922,0.931,0.515,0.696,0.696,0,0,0,0,0,0,0.25,1
0.667,0.745,0.273,0.415,0.415,0,0,0,0,0,0,0.0451,1
0.589,0.672,0.218,0.293,0.293,0,0,0,0,0,0,0.135,-0.233
0.411,0.594,0.0969,0.111,0.111,0,0,0,0,0,0,0,-0.1
0.667,0.671,0.335,0.261,0.261,0,0,0,0,0,0,0.555,-0.317
0.994,0.723,0.461,0.391,0.391,0,0,0,0,0,0,0.109,-0.0167
0.756,0.604,0.121,0.138,0.138,0,0,0,0,0,0,0,-0.617
0.806,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,0.417
0.667,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,0
0.667,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,-0.1
0.828,0.587,0.019,0.0501,0.0501,0,0,0,0,0,0,0.0451,-0.517
1,0.577,0.0188,0.0501,0.0501,0,0,0,0,0,0,0.0451,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.579,0.0221,0.0741,0.0741,0,0,0,0,0,0,0.14,1
1,0.658,0.0532,0.208,0.208,0,0,0,0,0,0,0.661,1
0.922,0.733,0.118,0.333,0.333,0,0,0,0,0,0,0.328,-0.217
0.667,0.737,0.161,0.345,0.345,0,0,0,0,0,0,0.206,0
0.667,0.737,0.195,0.341,0.341,0,0,0,0,0,0,0.655,-0.217
0.667,0.737,0.218,0.329,0.329,0,0,0,0,0,0,0.31,1
0.667,0.737,0.234,0.319,0.319,0,0,0,0,0,0,0.46,1
0.667,0.737,0.27,0.315,0.315,0,0,0,0,0,0,0.167,1
0.994,0.821,0.453,0.45,0.45,0,0,0,0,0,0,0.226,1
1,0.851,0.505,0.485,0.485,0,0,0.344,0.246,0.533,0,0.0451,1
1,0.905,0.537,0.579,0.579,0,0,0,0,0,0.767,0.0451,1
1,0.963,0.558,0.755,0.755,0,0,0,0,0,0,0.0902,1
1,0.993,0.636,0.942,0.942,0,0,0.459,0.246,0.267,0,0.18,1
1,0.984,0.816,1,1,0,0,0.375,0,0,0,0,1
1,0.95,0.984,0.878,0.878,0,0,0.524,0,0,0,0,1
1,0.883,0.967,0.683,0.683,0,0,0.939,0,0,0,0,1
1,0.769,0.597,0.486,0.486,0,0,0.992,0,0,0,0,1
1,0.721,0.307,0.286,0.286,0,0,0.379,0,0,0,0,1
0.861,0.652,0.111,0.128,0.128,0,0,0.246,0,0,0,0,0.583
1,0.667,0.0566,0.0859,0.0859,0,0,0.286,0,0,0,0.0902,1
1,0.629,0.0266,0.0574,0.0574,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.591,0.0222,0.0695,0.0695,0,0,0,0,0,0,0.149,1
0.811,0.619,0.0322,0.123,0.123,0,0,0.401,0.246,0.267,0,0.393,1
0.667,0.636,0.0419,0.171,0.171,0,0,0.581,0,0,0,0.0451,1
0.667,0.648,0.0506,0.19,0.19,0,0,0.58,0,0,0,0.0902,1
0.561,0.624,0.044,0.15,0.15,0,0,0.0795,0,0,0,0.271,-0.317
0.333,0.614,0.0456,0.132,0.132,0,0,0,0,0,0,0,-0.7
0.333,0.651,0.0716,0.191,0.191,0,0,0,0,0,0,0.0451,0
0.333,0.651,0.0762,0.186,0.186,0,0,0,0,0,0,0.18,0
0.333,0.651,0.0828,0.183,0.183,0,0,0,0,0,0,0.226,0
0.333,0.651,0.0891,0.184,0.184,0,0,0,0,0,0,0.18,0
0.333,0.658,0.0965,0.193,0.193,0,0,0,0,0,0,0.226,-0.333
0.439,0.712,0.147,0.279,0.279,0,0,0,0,0,0,0.0902,-0.683
0.939,0.932,0.359,0.688,0.688,0,0,0,0,0,0,0.18,1
0.917,0.954,0.448,0.833,0.833,0,0,0,0,0,0.517,0.0902,-0.0667
1,0.988,0.681,0.998,0.998,0.424,0.567,0,0,0,0,0,1
1,0.957,0.88,0.907,0.907,0.511,1,0,0,0,0,0,1
1,0.84,0.762,0.608,0.608,0.366,0.317,0,0,0,0,0.214,1
1,0.692,0.375,0.31,0.31,0,0,0,0,0,0,0,1
1,0.596,0.0933,0.121,0.121,0,0,0,0,0,0,0,1
1,0.6,0.0366,0.0689,0.0689,0,0,0.0352,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
0.811,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,-0.567
0.667,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,-0.0167
0.667,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,0
0.667,0.61,0.0332,0.126,0.126,0,0,0,0,0,0,0.212,-0.15
0.75,0.718,0.0814,0.308,0.308,0,0,0,0,0,0,0.22,-0.433
0.917,0.801,0.133,0.454,0.454,0,0,0,0,0,0,0.204,1
0.561,0.709,0.0982,0.297,0.297,0,0,0,0,0,0,0.151,-0.317
0.333,0.651,0.0716,0.191,0.191,0,0,0,0,0,0,0.135,-0.7
0.311,0.645,0.0721,0.177,0.177,0,0,0,0,0,0,0.0902,0
0,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,0
0.272,0.635,0.0762,0.159,0.159,0,0,0,0,0,0,0.208,0
0.333,0.658,0.0965,0.193,0.193,0,0,0,0,0,0,0.226,0
0.333,0.675,0.113,0.22,0.22,0,0,0,0,0,0,0.0451,-0.317
0.439,0.738,0.179,0.354,0.354,0,0,0,0,0,0,0.137,-0.683
0.667,0.848,0.334,0.624,0.624,0,0,0.414,0.246,0.267,0,0.271,1
0.772,0.89,0.539,0.783,0.783,0,0,0.3,0,0,0.25,0.553,1
1,0.949,0.859,0.889,0.889,0,0,0.388,0,0,0,0.0994,1
1,0.729,0.457,0.386,0.386,0,0,0,0,0,0,0.0451,1
1,0.644,0.234,0.216,0.216,0,0,0,0,0,0,0.0876,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.599,0.0277,0.108,0.108,0,0,0,0,0,0.517,0,1
1,0.681,0.0588,0.247,0.247,0,0,0,0,0,0,0.221,1
1,0.731,0.0849,0.33,0.33,0,0,0,0,0,0,0.504,1
0.811,0.737,0.101,0.344,0.344,0,0,0,0,0,0,0.587,1
0.667,0.737,0.115,0.342,0.342,0,0,0,0,0,0,0.109,1
0.478,0.688,0.094,0.253,0.253,0,0,0,0,0,0,0.279,-0.15
0.522,0.651,0.0762,0.186,0.186,0,0,0,0,0,0,0.234,-0.15
0.667,0.651,0.0828,0.183,0.183,0,0,0,0,0,0,0.256,1
0.75,0.721,0.15,0.293,0.293,0,0,0,0,0,0,0.486,1
0.394,0.674,0.11,0.217,0.217,0,0,0,0,0,0,0.344,-0.4
0.333,0.675,0.113,0.22,0.22,0,0,0,0,0,0,0.18,0
0.378,0.713,0.155,0.308,0.308,0,0,0,0,0,0.25,0.289,-0.4
0.978,0.981,0.481,0.891,0.891,0,0,0,0,0,0,0.323,1
0.667,0.768,0.315,0.502,0.502,0,0,0,0,0,0,0.0451,1
0.856,0.837,0.66,0.631,0.631,0.356,0.317,0,0,0,0,0.246,1
1,0.864,0.836,0.656,0.656,0.522,0.217,0,0,0,0,0.134,1
1,0.692,0.375,0.31,0.31,0,0,0,0,0,0,0,1
1,0.627,0.135,0.16,0.16,0,0,0,0,0,0,0,1
1,0.603,0.0569,0.0873,0.0873,0,0,0,0,0,0,0,1
1,0.608,0.0333,0.0652,0.0652,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.568,0.0166,0.0502,0.0502,0,0,0,0,0,0,0.0724,1
1,0.612,0.024,0.0703,0.0703,0,0,0,0,0,0,0.75,1
1,0.657,0.0449,0.189,0.189,0,0,0,0,0,0,0.244,1
1,0.777,0.0931,0.413,0.413,0,0,0,0,0,0,0.917,1
1,0.814,0.119,0.47,0.47,0,0,0,0,0,0,0.275,1
1,0.822,0.143,0.49,0.49,0,0,0,0,0,0,0.346,1
1,0.822,0.164,0.489,0.489,0,0,0.387,0.246,0.267,0,0.291,1
1,0.822,0.182,0.472,0.472,0,0,0.44,0,0,0,0.355,1
1,0.822,0.196,0.456,0.456,0,0,0,0,0,0,0.38,1
0.811,0.774,0.176,0.373,0.373,0,0,0,0,0,0,0.0451,1
0.478,0.688,0.12,0.241,0.241,0,0,0,0,0,0,0.0902,-0.367
0.333,0.658,0.0965,0.193,0.193,0,0,0,0,0,0,0,0
0.356,0.683,0.12,0.233,0.233,0,0,0,0,0,0,0.226,-0.35
0.856,0.902,0.333,0.641,0.641,0,0,0,0,0,0.25,0,1
1,0.99,0.493,0.912,0.912,0,0,0,0,0,0,0.0451,1
1,0.988,0.681,0.998,0.998,0,0,0,0,0,0,0,1
1,0.957,0.88,0.907,0.907,0,0,0,0,0,0,0,1
1,0.84,0.762,0.608,0.608,0,0,0,0,0,0,0.523,1
1,0.626,0.2,0.169,0.169,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.577,0.0231,0.0564,0.0564,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.591,0.0222,0.0695,0.0695,0,0,0,0,0,0,0.304,1
1,0.653,0.0436,0.182,0.182,0,0,0,0,0,0,0.275,1
1,0.707,0.0675,0.292,0.292,0,0,0,0,0,0,0.232,1
0.811,0.682,0.0635,0.249,0.249,0,0,0,0,0,0,0.226,-0.567
0.561,0.694,0.0793,0.27,0.27,0,0,0,0,0,0.25,0.0451,-0.45
0.333,0.651,0.0654,0.196,0.196,0,0,0,0,0,0,0.135,0
0.333,0.651,0.0716,0.191,0.191,0,0,0,0,0,0,0.0902,0
0.333,0.651,0.0762,0.186,0.186,0,0,0,0,0,0,0.135,0
0.333,0.602,0.0429,0.108,0.108,0,0,0,0,0,0,0,0
0.333,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,-0.583
0.522,0.621,0.0641,0.134,0.134,0,0,0,0,0,0,0.18,-0.433
0.667,0.675,0.113,0.22,0.22,0,0,0,0,0,0,0.0902,1
0.689,0.704,0.146,0.291,0.291,0,0,0,0,0,0.0667,0.316,1
1,0.848,0.334,0.624,0.624,0,0,0,0,0,0.967,0.135,1
1,0.856,0.476,0.703,0.703,0,0,0,0,0,0,0.303,1
1,0.957,0.88,0.907,0.907,0,0,0,0,0,0,0.337,1
1,0.896,0.931,0.717,0.717,0,0,0,0,0,0,0,1
1,0.776,0.605,0.487,0.487,0,0,0,0,0,0,0,1
1,0.688,0.254,0.269,0.269,0,0,0,0,0,0,0,1
1,0.641,0.102,0.124,0.124,0,0,0,0,0,0,0.0451,1
1,0.577,0.0273,0.0568,0.0568,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.579,0.0221,0.0741,0.0741,0,0,0,0,0,0,0.0451,1
1,0.639,0.0458,0.176,0.176,0,0,0.136,0.246,0,0,0.0902,1
1,0.649,0.0683,0.192,0.192,0,0,0.387,0,0.817,0,0.135,1
1,0.714,0.146,0.307,0.307,0,0,0,0,0,0.25,0.272,1
1,0.737,0.195,0.341,0.341,0,0,0,0,0,0,0.0451,1
0.839,0.695,0.168,0.263,0.263,0.558,0.983,0,0,0,0,0.271,-0.3
0.506,0.609,0.0733,0.12,0.12,0,0.9,0,0,0,0,0.0451,0
0.494,0.628,0.115,0.147,0.147,0,0,0,0,0,0,0.0451,-0.283
0.828,0.692,0.237,0.249,0.249,0,0,0,0,0,0,0.0902,1
1,0.85,0.503,0.482,0.482,0,0,0,0,0,0,0.386,1
1,0.905,0.537,0.579,0.579,0,0,0,0,0,0.25,0.353,1
1,0.963,0.558,0.755,0.755,0,0,0,0,0,0,0.0451,1
1,0.993,0.636,0.942,0.942,0,0,0,0,0,0,0.21,1
1,0.984,0.816,1,1,0,0,0,0,0,0,0.278,1
1,0.95,0.984,0.878,0.878,0,0,0,0,0,0,0.114,1
1,0.883,0.967,0.683,0.683,0,0,0,0,0,0,0.199,1
1,0.751,0.549,0.445,0.445,0,0,0,0,0,0,0,1
1,0.643,0.183,0.187,0.187,0,0,0,0,0,0,0,1
1,0.622,0.071,0.0911,0.0911,0,0,0,0,0,0,0,1
1,0.612,0.0369,0.0629,0.0629,0,0,0,0,0,0,0.271,1
1,0.601,0.0243,0.0524,0.0524,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
0.756,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
0.667,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
0.667,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
0.667,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
0.667,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
0.667,0.628,0.0748,0.159,0.159,0,0,0,0,0,0,0.353,1
0.667,0.651,0.107,0.196,0.196,0,0,0,0,0,0,0.352,1
0.667,0.651,0.118,0.19,0.19,0,0,0,0,0,0,0.226,1
0.744,0.734,0.233,0.314,0.314,0,0,0.251,0.246,0,0,0.765,1
0.839,0.781,0.332,0.384,0.384,0,0,0.518,0.263,0.533,0,0.714,1
0.667,0.737,0.309,0.318,0.318,0,0,0.387,0,0,0,0.604,1
0.828,0.8,0.419,0.408,0.408,0,0,0.537,0,0,0,0.296,-0.15
0.672,0.793,0.367,0.405,0.405,0,0,0.437,0,0,0.25,0,-0.867
0.422,0.729,0.245,0.335,0.335,0,0,0,0,0,0,0,0
0.333,0.708,0.225,0.347,0.347,0,0,0,0,0,0,0.271,0
0.333,0.705,0.284,0.367,0.367,0,0,0,0,0,0,0.0451,0
0.333,0.602,0.0944,0.135,0.135,0,0,0,0,0,0,0,0
0.578,0.637,0.245,0.191,0.191,0,0,0,0,0,0,0.0451,-0.85
0.994,0.706,0.416,0.352,0.352,0,0,0,0,0,0,0,-0.0167
1,0.623,0.132,0.143,0.143,0,0,0,0,0,0,0.0771,1
1,0.613,0.0626,0.0865,0.0865,0,0,0,0,0,0,0.217,1
1,0.585,0.028,0.061,0.061,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.599,0.0277,0.108,0.108,0,0,0,0,0,0,0.0451,1
0.811,0.636,0.0419,0.171,0.171,0,0,0,0,0,0,0,-0.567
0.667,0.648,0.0506,0.19,0.19,0,0,0,0,0,0,0.382,-1
0.667,0.699,0.0844,0.281,0.281,0,0,0,0,0,0,0.498,0
0.478,0.688,0.0852,0.261,0.261,0,0,0,0,0,0,0.436,0
0.0611,0.581,0.0258,0.0766,0.0766,0,0,0,0,0,0,0,0
0,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,0
0,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,0
0.189,0.614,0.0586,0.126,0.126,0,0,0,0,0,0,0.0902,0
0.439,0.658,0.0965,0.193,0.193,0,0,0,0,0,0,0.18,0
0.667,0.675,0.113,0.22,0.22,0,0,0,0,0,0,0.0902,-0.367
0.644,0.764,0.203,0.4,0.4,0,0,0,0,0,0,0.135,-1
0.606,0.823,0.31,0.578,0.578,0,0,0,0,0,0,0,-0.183
0.667,0.847,0.459,0.682,0.682,0,0,0,0,0,0,0.271,1
0.856,0.897,0.77,0.769,0.769,0,0,0,0,0,0,0.135,1
1,0.889,0.911,0.704,0.704,0,0,0,0,0,0,0.0892,1
1,0.728,0.464,0.393,0.393,0,0,0,0,0,0,0.13,1
1,0.645,0.18,0.201,0.201,0,0,0,0,0,0,0.0728,1
1,0.586,0.0366,0.0687,0.0687,0,0,0,0,0,0,0.0364,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.568,0.0164,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.608,0.0177,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.591,0.0187,0.0512,0.0512,0,0,0,0,0,0,0.318,1
1,0.612,0.024,0.0703,0.0703,0,0,0,0,0,0.0667,0.301,1
0.811,0.585,0.0208,0.065,0.065,0,0,0,0,0,1,0.0451,-0.567
0.667,0.615,0.0351,0.135,0.135,0,0,0,0,0,0.733,0.113,-0.817
0.667,0.731,0.0849,0.33,0.33,0,0,0,0,0,0,0.638,0
0.583,0.715,0.0893,0.306,0.306,0,0,0,0,0,0,0.35,0
0.644,0.731,0.111,0.333,0.333,0,0,0,0,0,0,0.111,0
0.25,0.629,0.0571,0.156,0.156,0,0,0,0,0,0.0667,0,0
0.333,0.651,0.0762,0.186,0.186,0,0,0,0,0,0.183,0.0451,0
0.333,0.651,0.0828,0.183,0.183,0,0,0,0,0,0,0.18,0
0.333,0.651,0.0891,0.184,0.184,0,0,0,0,0,0,0.0902,-0.45
0.356,0.665,0.102,0.203,0.203,0.155,0.0667,0,0,0,0,0.226,-0.933
